36.959,23.796,20.135,137.91,111.91,-53.921,85,29.667,-119.48,-163,42.198,-25.936,-137.91,-109.47,55.333,-85,-29.504,120.8,163,-41.615,26.009
48.273,9.5631,1.2512,69.186,51.848,-94.596,85,-13.588,-49.731,-163,113.05,-17.211,-69.186,-51.203,98.588,-85,13.611,49.946,163,-108.81,17.338
-4.3312,-12.472,-13.777,-125.2,0.34543,-75.458,85,7.2253,-101.58,-163,60.533,127.12,125.2,-0.30651,77.775,-85,-7.2007,102.47,163,-59.248,-125.55
302.54,103.19,72.161,352.51,147.61,-96.673,85,-19.456,-13.831,-163,149.1,-196.48,-352.51,-141.83,104.46,-85,19.508,13.896,163,-135.68,204.9
69.194,-6.4398,-24.391,-196.31,-105.54,-132.76,85,-55.23,17.961,-163,180.85,91.831,196.31,107.63,140.23,-85,55.593,-17.853,163,-170.27,-90.771
37.703,-16.452,-30.671,-218.31,-102.38,-104.27,85,-23.712,-26.229,-163,136.7,117.34,218.31,104.23,108.71,-85,23.776,26.305,163,-130.89,-115.92
10344,-3314.2,3480.1,-873.27,27359,652.06,-105.76,-853.69,-6511.1,-27.421,17560,28378,873.27,-19169,887.54,105.76,1011.9,9733.7,27.421,-5428,-22627
-6.6079,39.219,26.619,95.816,85.421,-3.2413,85,81.754,-171.74,-163,-11.749,-10.378,-95.816,-84.164,3.2464,-85,-80.653,174.75,163,11.882,10.395
109.11,54.076,-15.341,0.82349,-133.13,-80.7,85,1.6445,37.006,-163,199.77,-129.88,-0.82349,136.62,83.356,-85,-1.6365,-36.765,163,-183.28,133.96
171.41,54.605,35.421,81.57,29.81,-170.34,85,-101.56,65.206,-163,227.63,-50.111,-81.57,-28.858,186.56,-85,102.87,-64.631,163,-206.34,51.76
81.022,43.695,37.742,229.88,146.9,-44.08,85,39.611,-125.53,-163,35.954,-82.195,-229.88,-142.59,45.389,-85,-39.333,127.05,163,-35.429,82.975
62.788,19.885,11.882,135.28,85.565,-82.258,85,-0.45468,-66.661,-163,95.951,-49.35,-135.28,-84.018,85.455,-85,0.46109,67.049,163,-92.78,49.718
70.289,62.623,44.793,244.57,126.11,-3.1829,85,81.621,-150.11,-163,10.55,-116.88,-244.57,-123.16,3.3792,-85,-80.537,152.45,163,-10.435,118.46
548.94,562.14,1706.6,415.82,30.962,1.3903,0.85454,0.087702,-136.95,-134.77,-10.574,-257.69,-415.82,81.45,-0.018115,-0.85454,5.4167,178.69,134.77,13.691,283.75
41.767,4.692,-19.523,-46.562,-50.546,-99.001,85,-18.051,-11.921,-163,151.03,-3.746,46.562,51.013,103.05,-85,18.088,11.965,163,-143.47,3.9839
53.029,1.217,-3.7712,-2.3906,23.672,-120.77,85,-42.324,-20.937,-163,142,26.242,2.3906,-23.344,127.32,-85,42.54,21,163,-135.4,-26.063
-24.349,5.0228,-14.355,-84.356,-44.272,-24.834,85,59.776,-115.67,-163,46.106,40.239,84.356,44.619,25.224,-85,-59.256,116.89,163,-45.324,-40.083
124.61,-12.18,-33.17,-377.33,-201.64,-129.96,85,-51.988,20.315,-163,183.2,179.21,377.33,209.29,136.99,-85,52.307,-20.197,163,-172.51,-175.69
131.02,59.939,27.639,256.21,83.307,-46.221,85,37.495,-62.528,-163,100.11,-168.59,-256.21,-81.947,47.505,-85,-37.274,62.888,163,-95.503,172.9
-7.744,20.245,4.0075,46.486,32.515,-23.32,85,61.455,-127.77,-163,33.681,-13.949,-46.486,-32.336,23.545,-85,-60.878,129.32,163,-33.286,13.972
28.65,11.817,-15.19,12.712,-29.989,-68.198,85,14.926,-42.723,-163,120.12,-42.294,-12.712,30.147,70.074,-85,-14.889,42.883,163,-115.3,42.701
115.5,44.92,21.937,220.57,87.606,-70.704,85,11.679,-51.342,-163,111.42,-130.4,-220.57,-86.034,73.321,-85,-11.648,51.58,163,-106.35,132.96
119.74,113.14,89.663,332.05,165.09,40.381,85,124.26,-194.29,-163,-35.84,-163.72,-332.05,-159.85,-39.26,-85,-121.5,198.84,163,36.507,166.97
36.172,-21.61,-34.378,-292.6,-127.99,-86.806,85,-4.9051,-54.358,-163,108.4,167.35,292.6,130.81,89.905,-85,4.9102,54.604,163,-104.73,-164.6
79.1,51.756,12.157,184.41,21.803,-24.062,85,60.674,-68.416,-163,94.15,-158.95,-184.41,-21.679,24.326,-85,-60.142,68.85,163,-90.456,162.61
86.422,-25.292,-34.622,-423.51,-171.34,-87.887,85,-6.0832,-67.291,-163,95.335,258.78,423.51,176.53,91.083,-85,6.0916,67.665,163,-92.437,-252.17
40.66,7.3262,-7.261,31.435,15.81,-92.856,85,-11.535,-39.135,-163,123.73,-15.463,-31.435,-15.701,96.535,-85,11.551,39.274,163,-118.67,15.625
23.83,43.312,22.747,153.28,69.967,-5.6564,85,79.321,-137.74,-163,23.359,-82.548,-153.28,-69.116,5.6788,-85,-78.349,139.64,163,-23.171,83.311
27.149,20.502,8.3933,108.25,68.476,-50.251,85,33.659,-101.73,-163,60.329,-39.577,-108.25,-67.599,51.341,-85,-33.473,102.67,163,-59.133,39.774
128.05,54.845,36.353,271.42,125.63,-50.579,85,32.695,-85.345,-163,76.973,-142.97,-271.42,-122.41,52.305,-85,-32.515,86.027,163,-74.267,145.79
30.844,58.974,34.989,184.42,76.809,15.204,85,100.1,-154.5,-163,5.9826,-106.35,-184.42,-75.782,-15.101,-85,-98.524,157.02,163,-5.9594,107.61
74.581,11.704,-21.502,-109.59,-103.6,-123.97,85,-45.47,32.563,-163,195.36,6.4919,109.59,105.61,130.47,-85,45.715,-32.364,163,-182.18,-5.9873
36.866,-15.871,-22.646,-169.67,-56.502,-116.02,85,-36.645,-26.898,-163,136.02,114.53,169.67,57.124,121.65,-85,36.803,26.978,163,-130.26,-113.17
67.827,28.987,7.2658,146.65,53.39,-67.362,85,15.596,-56.817,-163,105.9,-92.011,-146.65,-52.831,69.404,-85,-15.551,57.101,163,-101.82,93.258
84.689,-5.4429,-9.7329,-172.41,-58.053,-157.12,85,-83.37,26.245,-163,189.09,115.97,172.41,58.953,168.37,-85,84.213,-26.091,163,-177.45,-114.36
54.773,10.641,10.251,96.498,87.349,-96.377,85,-15.76,-63.782,-163,98.867,-9.0995,-96.498,-85.625,100.76,-85,15.791,64.133,163,-95.637,9.1495
117.35,103.35,66.039,306.41,92.268,45.065,85,129.08,-149.71,-163,10.703,-208.28,-306.41,-90.63,-44.081,-85,-126.39,152.3,163,-10.124,214.14
113.91,70.994,43.857,284.85,111.85,-7.3924,85,77.29,-118.11,-163,43.473,-169.19,-284.85,-109.47,7.71,-85,-76.356,119.53,163,-42.306,172.99
101.78,50.009,10.182,185.42,27.063,-52.904,85,30.815,-39.457,-163,123.4,-154.54,-185.42,-26.92,54.185,-85,-30.67,39.601,163,-117.06,158.36
144.68,51.567,31.918,254.74,112.7,-77.84,85,3.636,-49.153,-163,113.63,-139.05,-254.74,-109.95,81.364,-85,-3.6253,49.374,163,-108.05,142.05
156.58,102.77,68.615,343.76,124.2,24.754,85,109.07,-138.04,-163,22.828,-213.12,-343.76,-121.17,-24.066,-85,-107.14,140.17,163,-21.763,219.56
1.3891,-12.966,-25.778,-160.46,-63.658,-71.39,85,11.521,-73.432,-163,89.114,97.737,160.46,64.342,73.479,-85,-11.493,73.886,163,-86.597,-96.806
135.2,40.939,35.716,239.76,137.58,-91.95,85,-11.947,-56.71,-163,106,-100.69,-239.76,-133.26,96.947,-85,11.966,56.998,163,-101.49,102.18
-7.5216,-13.645,-24.604,-212.64,-72.386,-54.784,85,28.892,-104.28,-163,57.773,142.19,212.64,73.26,56.108,-85,-28.755,105.23,163,-56.52,-140.26
474.6,130.93,111.92,538.25,191.57,-19.984,84.674,62.203,-59.292,-160.35,50.174,-245.13,-538.25,-181.17,25.104,-84.674,-61.618,59.669,160.35,-44.408,257.06
34.093,61.121,7.3186,77.932,-98.358,37.827,85,122.14,-86.588,-163,75.634,-172.17,-77.932,100.45,-37.142,-85,-120.05,87.366,163,-73.306,176.29
137.32,75.929,18.445,220.08,4.4813,-26.774,85,57.835,-36.471,-163,126.4,-208.02,-220.08,-4.3534,27.165,-85,-57.346,36.597,163,-118.54,215.6
32.119,22.58,-16.578,20.392,-64.531,-46.369,85,37.752,-40.705,-163,122.15,-83.745,-20.392,65.316,47.248,-85,-37.555,40.851,163,-116.96,84.923
28.277,27.283,5.6221,114.76,40.279,-35.398,85,49.087,-95.781,-163,66.374,-73.793,-114.76,-39.994,35.913,-85,-48.727,96.626,163,-64.874,74.483
118.02,75.016,27.32,244.1,32.677,-3.3978,85,81.516,-74.714,-163,87.741,-204.95,-244.1,-32.375,3.4839,-85,-80.543,75.259,163,-83.788,211.42
100.64,20.653,-27.608,-184.63,-179.4,-121.72,85,-42.886,54.593,-163,217.18,5.9706,184.63,185.5,127.89,-85,43.101,-54.183,163,-200.32,-5.2248
50.794,33.85,32.511,178.85,142.18,-46.487,85,37.263,-137.05,-163,24.151,-36.526,-178.85,-138.2,47.737,-85,-37.005,138.85,163,-23.956,36.667
9.0004,11.711,-9.6881,23.822,-5.2564,-48.428,85,35.629,-79.51,-163,82.933,-28.92,-23.822,5.2617,49.371,-85,-35.441,80.067,163,-80.708,29.079
-3.718,6.1023,12.173,-3.9329,95.287,-60.704,85,22.704,-146.77,-163,14.239,100.27,3.9329,-93.498,62.296,-85,-22.576,148.76,163,-13.98,-99.22
311.93,152.42,87.675,399.03,105.45,20.62,85,104.19,-78.249,-163,84.074,-276.31,-399.03,-102.73,-19.187,-85,-102.42,78.926,163,-75.727,293.58
35.259,12.388,-21.443,-24.793,-69.078,-73.189,85,9.6506,-22.428,-163,140.51,-43.746,24.793,69.931,75.349,-85,-9.6337,22.487,163,-133.84,44.285
1117.7,477.84,312.95,405.83,99.169,31.69,83.564,117.65,-32.387,-155.44,50.925,47.649,-405.83,-89.938,-11.537,-83.564,-113.98,32.574,155.44,24.235,-18.704
39.74,31.333,-17.993,11.311,-101.3,-32.842,85,51.661,-32.792,-163,130.11,-110.58,-11.311,103.25,33.339,-85,-51.302,32.889,163,-123.99,112.61
87.468,16.571,5.5394,51.176,31.126,-132.38,85,-55.714,6.1695,-163,169.1,-19.656,-51.176,-30.636,140.71,-85,56.095,-6.1017,163,-159.06,20.051
11.479,-10.732,-28.481,-151.75,-80.303,-78.085,85,4.4299,-51.062,-163,111.72,71.988,151.75,81.405,80.57,-85,-4.4225,51.282,163,-107.82,-71.451
26.173,39.868,8.3989,123.43,11.558,-6.581,85,78.397,-103.78,-163,58.175,-110.35,-123.43,-11.495,6.6028,-85,-77.508,104.82,163,-56.96,111.87
42.592,27.762,29.748,154,141.18,-53.482,85,29.973,-136.61,-163,24.619,-12.803,-154,-137.21,55.027,-85,-29.792,138.38,163,-24.42,12.823
106.51,59.893,19.944,224.48,44.66,-28.123,85,56.433,-65.427,-163,97.175,-175.21,-224.48,-44.266,28.567,-85,-55.964,65.825,163,-92.919,179.82
-17.79,-7.3379,-20.314,-156.14,-53.098,-45.146,85,38.922,-110.15,-163,51.771,104.08,156.14,53.569,46.078,-85,-38.687,111.23,163,-50.748,-103.04
49.991,37.971,2.1368,128.72,1.9292,-29.875,85,54.767,-68.366,-163,94.209,-124.61,-128.72,-1.8966,30.233,-85,-54.339,68.791,163,-90.89,126.79
149.93,40.776,50.532,258.17,179.56,-97.957,85,-19.417,-75.294,-163,87.196,-77.806,-258.17,-171.71,104.42,-85,19.466,75.804,163,-84.119,78.616
-0.57593,3.2986,-13.985,-25.477,-14.647,-54.543,85,29.254,-82.528,-163,79.878,10.865,25.477,14.684,55.746,-85,-29.122,83.122,163,-77.848,-10.83
102.32,54.222,48.702,267.15,167.18,-37.767,85,45.934,-135.47,-163,25.715,-98.835,-267.15,-161.47,39.066,-85,-45.558,137.28,163,-25.347,99.977
98.06,80.217,53.159,284.07,114.69,15.22,85,99.923,-145.75,-163,14.955,-165.92,-284.07,-112.24,-14.923,-85,-98.322,148.04,163,-14.592,169.38
19.841,-14.795,-27.347,-170.41,-72.24,-92.855,85,-11.364,-44.994,-163,117.83,99.16,170.41,73.146,96.364,-85,11.38,45.167,163,-113.51,-98.168
56.048,12.077,-11.783,8.6635,-21.605,-103.87,85,-23.459,-7.6195,-163,155.34,-29.833,-8.6635,21.723,108.46,-85,23.524,7.6642,163,-147.07,30.269
249.47,135.23,61.461,330.53,42.179,17.843,85,102.22,-57.037,-163,105.62,-272.15,-330.53,-41.427,-17.224,-85,-100.61,57.377,163,-96.289,288.35
112.84,39.687,0.56317,61.841,-25.87,-122.46,85,-44.291,34.042,-163,196.82,-85.643,-61.841,26.049,129.29,-85,44.526,-33.815,163,-181.7,87.711
39.292,-0.54908,-2.6072,10.973,41.786,-106.99,85,-27.063,-46.593,-163,116.22,30.951,-10.973,-41.258,112.06,-85,27.15,46.782,163,-111.88,-30.812
182.01,67.452,28.837,215.88,58.888,-110.06,85,-31.592,14.52,-163,177.41,-152.08,-215.88,-58.033,116.59,-85,31.715,-14.408,163,-163.03,157
61.897,29.739,7.7192,148.27,53.698,-59.284,85,24.148,-65.963,-163,96.652,-93.343,-148.27,-53.15,60.852,-85,-24.053,66.348,163,-93.268,94.574
47.805,-3.2305,1.7827,-0.11062,53.947,-121.09,85,-42.848,-40.621,-163,122.23,54.393,0.11062,-53.036,127.85,-85,43.07,40.77,163,-117.46,-54.058
11.699,7.5842,-26.218,-73.778,-98.026,-48.599,85,35.365,-47.11,-163,115.7,-24.019,73.778,99.723,49.635,-85,-35.194,47.3,163,-111.35,24.249
-8.3512,34.168,11.855,74.139,25.965,1.7579,85,86.73,-141.5,-163,19.507,-47.927,-74.139,-25.841,-1.7297,-85,-85.593,143.49,163,-19.363,48.174
-1.7827,35.932,33.428,87.906,126.15,-20.549,85,64.225,-184.91,-163,-25.383,38.451,-87.906,-123.24,20.775,-85,-63.47,188.38,163,25.76,-38.242
16.958,20.812,28.073,87.74,140.27,-54.284,85,29.241,-157.16,-163,3.4864,52.871,-87.74,-136.38,55.759,-85,-29.045,159.51,163,-3.3891,-52.529
63.759,40.595,-0.40516,126.88,-11.887,-38.531,85,45.869,-48.962,-163,113.82,-135.97,-126.88,11.955,39.131,-85,-45.57,49.176,163,-108.84,138.77
12.65,12.674,3.1384,63.33,56.613,-54.257,85,29.516,-103.82,-163,58.211,-6.7049,-63.33,-56.006,55.484,-85,-29.369,104.79,163,-57.12,6.7176
281.02,103.32,60.612,333.81,119.26,-88.057,85,-8.9453,-9.2283,-163,153.71,-205.2,-333.81,-115.76,93.945,-85,8.964,9.2911,163,-139.61,214.55
119.06,108.84,73.009,314.87,102.94,50.033,85,133.82,-160.21,-163,-0.24654,-206.27,-314.87,-100.92,-48.824,-85,-130.87,163.25,163,0.72243,211.94
51.637,30.352,-3.6212,103.27,-4.1382,-50.434,85,33.532,-49.933,-163,112.85,-105.72,-103.27,4.1507,51.468,-85,-33.368,50.153,163,-108.22,107.41
74.012,-6.4855,-17.967,-180.66,-80.205,-143.81,85,-67.844,20.456,-163,183.33,101.72,180.66,81.523,152.84,-85,68.396,-20.335,163,-172.45,-100.46
48.586,23.134,4.9937,122.96,52.558,-62.322,85,20.984,-70.607,-163,91.953,-69.714,-122.96,-52.027,64.016,-85,-20.908,71.047,163,-89.022,70.404
-10.113,-5.3695,-24.574,-132.86,-72.386,-48.261,85,35.692,-85.317,-163,77.052,60.839,132.86,73.275,49.308,-85,-35.506,85.948,163,-75.139,-60.476
15.47,20.347,-6.4187,55.56,-7.562,-36.446,85,48.018,-80.567,-163,81.85,-62.57,-55.56,7.583,36.982,-85,-47.687,81.15,163,-79.62,63.122
14.601,30.089,1.8139,87.72,4.2612,-16.75,85,68.128,-100.07,-163,61.982,-82.602,-87.72,-4.2332,16.872,-85,-67.459,101.02,163,-60.681,83.459
-24.946,-3.6042,-13.339,-146.32,-27.546,-38.329,85,45.978,-132.59,-163,28.807,120.17,146.32,27.672,39.022,-85,-45.639,134.19,163,-28.246,-118.77
60.623,29.821,0.98433,124.51,22.234,-60.224,85,23.236,-50.245,-163,112.53,-100.74,-124.51,-22.143,61.764,-85,-23.151,50.468,163,-107.91,102.27
142.86,74.338,79.248,318.67,227.99,-33.832,85,49.084,-171.82,-163,-11.935,-89.744,-318.67,-216.4,35.916,-85,-48.587,174.93,163,12.119,90.683
35.42,-15.484,-31.484,-214.24,-106.25,-100.49,85,-19.605,-26.89,-163,136.03,109.22,214.24,108.23,104.6,-85,19.649,26.967,163,-130.27,-107.99
384.67,224.91,167.42,464.55,146.88,94.161,85,172.93,-149.77,-163,9.8398,-296.73,-464.55,-141.4,-87.927,-85,-167.19,153.16,163,-4.2663,317.67
91.314,61.385,61.379,262.66,194.4,-27.735,85,56.175,-170.44,-163,-10.449,-67.753,-262.66,-186.64,28.825,-85,-55.575,173.45,163,10.511,68.26
26.497,36.981,30.69,152.38,123.57,-26.986,85,57.592,-154.38,-163,6.2616,-28.722,-152.38,-120.73,27.408,-85,-57.023,156.74,163,-6.2391,28.808
10.242,-19.032,-9.973,-186.16,12.293,-92.961,85,-11.557,-109,-163,52.985,202.43,186.16,-12.153,96.557,-85,11.582,110.02,163,-51.868,-198.46
24.78,22.637,-1.3223,86.229,17.448,-41.261,85,43.054,-82.401,-163,79.988,-68.148,-86.229,-17.395,41.946,-85,-42.781,83.012,163,-77.829,68.781
47.283,-12.198,-0.55925,-73.268,38.963,-133.59,85,-56.816,-37.701,-163,125.17,113.57,73.268,-38.243,141.82,-85,57.208,37.832,163,-120.27,-112.23
32.243,-10.721,-34.757,-206.73,-129.84,-87.192,85,-5.2981,-24.407,-163,138.53,77.569,206.73,132.77,90.298,-85,5.302,24.472,163,-132.5,-76.899
248.93,88.453,57.052,338.16,135.42,-78.614,85,1.5715,-32.092,-163,130.79,-195.47,-338.16,-131.06,83.429,-85,-1.5594,32.206,163,-121.14,202.74
11.463,-7.4805,0.87853,-38.506,66.314,-91.167,85,-9.7808,-100.35,-163,61.78,105.95,38.506,-65.286,94.781,-85,9.7994,101.22,163,-60.516,-104.82
13.556,-10.818,1.5653,-64.976,67.973,-97.693,85,-16.886,-102.16,-163,59.938,134.77,64.976,-66.846,101.89,-85,16.924,103.06,163,-58.715,-132.95
2.65,-0.40604,-7.5289,-16.159,25.497,-68.263,85,14.834,-91.686,-163,70.582,41.831,16.159,-25.342,70.166,-85,-14.787,92.418,163,-68.99,-41.656
130.33,74.08,0.83103,120.53,-79.243,-46.382,85,37.736,6.9727,-163,169.92,-192.23,-120.53,80.679,47.264,-85,-37.523,-6.9172,163,-156.5,199.77
101.24,47.788,22.294,225.03,83.578,-49.056,85,34.651,-71.92,-163,90.607,-138.73,-225.03,-82.23,50.349,-85,-34.461,72.393,163,-87.19,141.45
14.846,-6.0905,-16.538,-61.403,-13.284,-87.543,85,-5.6855,-56.2,-163,106.53,48.379,61.403,13.346,90.685,-85,5.6917,56.467,163,-102.96,-48.119
69.437,0.028859,-19.29,-140.21,-82.135,-135.13,85,-58,23.213,-163,186.08,58.7,140.21,83.457,143,-85,58.402,-23.076,163,-174.62,-58.077
-844.71,2000.7,353.62,352.74,1236.5,408.75,84.845,294.11,-62.615,27.808,-228.79,-2181.1,-352.74,609.55,-308.79,-84.845,-203.07,98.223,-27.808,511.37,3123.1
23.806,-4.2391,-16.237,-52.1,-15.702,-94.783,85,-13.504,-42.623,-163,120.22,36.588,52.1,15.786,98.504,-85,13.525,42.782,163,-115.63,-36.398
60.849,-13.936,-5.051,-133.05,-0.042722,-146.65,85,-71.525,-13.097,-163,149.85,134.93,133.05,0.42483,156.52,-85,72.147,13.148,163,-142.8,-133.01
39.88,22.781,1.0218,106.05,33.611,-55.163,85,28.563,-71.087,-163,91.467,-71.71,-106.05,-33.403,56.437,-85,-28.436,71.533,163,-88.587,72.441
58.038,6.342,-19.011,-71.264,-65.01,-116.46,85,-37.185,10.729,-163,173.65,6.5872,71.264,65.81,122.19,-85,37.349,-10.651,163,-163.49,-6.2542
110.97,54.991,21.605,231.12,66.382,-42.134,85,41.899,-64.006,-163,98.619,-160.89,-231.12,-65.543,43.101,-85,-41.631,64.381,163,-94.359,164.74
94.381,59.795,47.053,267.06,148.64,-21.589,85,62.778,-139.04,-163,22.006,-116.81,-267.06,-144.32,22.222,-85,-62.12,140.99,163,-21.685,118.43
25.891,-7.3589,-18.127,-79.495,-25.491,-101.1,85,-20.342,-37.147,-163,125.73,54.352,79.495,25.652,105.34,-85,20.39,37.273,163,-120.73,-54.004
