53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-64.557,-21.156,-65.771,85,17.479,-77.86,-163,84.62,43.598,-0.5621,-3.6965,-4.9942,-17.265,1.9497,-10.787,20.283,-20.507,-16.64,64.557,21.235,67.521,-85,-17.425,78.38,163,-82.355,-43.401,2.9629,-11.707,-23.623,21.674,-22.563,0.22356,-3.6691,1.1379,0.73364
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,1.6062,-9.9621,-73.75,85,9.038,-54.04,-163,108.71,-11.457,20.995,-1.4616,-10.146,-13.48,-2.0542,-3.1973,11.236,-1.6305,-37.962,-1.6062,9.9862,75.962,-85,-9.0199,54.29,163,-104.88,11.568,-20.739,-13.765,-15.766,17.82,-18.874,-9.6052,5.3881,-8.574,22.201
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-91.157,-51.984,-89.355,85,-7.6036,-37.092,-163,125.78,39.399,21.115,-1.3701,-2.2559,-23.02,-7.8838,3.2118,22.042,-4.6595,-32.436,91.157,52.461,92.604,-85,7.6112,37.216,163,-120.77,-39.173,-16.072,-11.579,-19.681,27.565,-13.53,-17.383,-5.4183,-0.11169,17.442
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-57.526,-23.97,-91.301,85,-9.7258,-42.942,-163,119.9,33.73,21.792,4.2834,-6.2777,-17.882,-7.9532,1.6845,20.594,-5.1047,-30.743,57.526,24.095,94.726,-85,9.7377,43.102,163,-115.33,-33.556,-19.612,-18.925,-14.35,22.303,-13.306,-15.489,-3.9785,-1.8985,15.329
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-9.2614,5.5975,-62.594,85,20.824,-81.95,-163,80.467,14.899,4.5308,-0.1581,-10.216,-10.778,3.4989,-12.2,13.877,-16.195,-21.623,9.2614,-5.582,64.176,-85,-20.75,82.533,163,-78.409,-14.859,-4.4695,-15.35,-18.579,15.08,-23.745,2.3186,2.7337,-3.7805,4.6276
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,25.495,-3.5201,-51.711,85,32.215,-76.364,-163,86.124,-28.852,11.385,-8.2115,-10.682,-9.7512,6.4514,-12.051,5.3939,-7.1027,-34.673,-25.495,3.5223,52.785,-85,-32.059,76.876,163,-83.721,29.015,-10.936,-7.3892,-20.492,14.041,-25.897,1.7089,11.291,-10.356,19.148
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-50.547,-26.268,-61.735,85,21.723,-74.336,-163,88.189,24.362,1.0035,-6.8978,-4.934,-17.448,2.829,-10.361,17.203,-16.666,-23.146,50.547,26.385,63.277,-85,-21.647,74.811,163,-85.727,-24.279,0.46876,-8.3222,-24.69,21.861,-23.233,-0.53703,-0.59743,-1.4007,6.4291
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-107.43,-55.708,-94.454,85,-13.096,-33.727,-163,129.17,52.057,23.574,0.45205,-1.369,-23.726,-9.4821,4.679,24.136,-5.0781,-30.228,107.43,56.259,98.096,-85,13.116,33.834,163,-123.9,-51.721,-16.606,-12.954,-18.808,28.29,-11.893,-19.058,-7.495,1.4928,16.154
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-77.876,-32.865,-84.017,85,-1.8861,-52.32,-163,110.45,45.251,13.611,0.33357,-4.2802,-20.149,-5.4309,-1.7706,22.732,-11.312,-24.822,77.876,33.062,86.886,-85,1.8898,52.551,163,-106.61,-45.011,-10.011,-14.828,-19.19,24.621,-15.88,-11.42,-6.103,0.27883,9.6776
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,38.029,-9.8321,-45.254,85,38.923,-74.966,-163,87.538,-47.505,14.298,-12.727,-10.468,-9.1991,8.4412,-12.51,1.1931,-3.3145,-39.792,-38.029,9.8531,46.077,-85,-38.703,75.462,163,-85.018,47.861,-13.347,-2.8074,-21.924,13.483,-27.274,2.1214,15.564,-13.217,26.074
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-30.521,-24.096,-71.976,85,10.93,-57.036,-163,105.69,6.4956,13.452,-4.0071,-6.9046,-17.039,-1.5085,-4.336,15.151,-6.8563,-33.19,30.521,24.198,74.07,-85,-10.906,57.312,163,-102.12,-6.4255,-12.811,-11.012,-19.935,21.443,-19.444,-8.2947,1.4559,-5.0596,16.818
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,10.722,-20.879,-76.128,85,6.5119,-40.48,-163,122.37,-31.31,30.597,-4.1669,-10.025,-14.304,-3.4301,1.1693,7.2378,7.6163,-47.988,-10.722,20.958,78.488,-85,-6.5009,40.625,163,-117.41,31.602,-29.992,-10.664,-15.227,18.657,-17.613,-14.854,9.4233,-11.499,34.158
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-77.512,-29.386,-60.226,85,23.296,-82.958,-163,79.449,48.36,-4.9703,-6.9155,-3.2234,-18.382,4.0507,-12.812,20.487,-23.392,-14.197,77.512,29.532,61.704,-85,-23.208,83.551,163,-77.44,-48.125,8.4452,-8.2869,-26.864,22.813,-24.346,2.9043,-3.8724,2.5658,-1.5297
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-0.21869,-15.416,-58.014,85,25.632,-69.344,-163,93.241,-15.102,10.112,-7.989,-8.5068,-13.529,3.7452,-9.3893,9.5107,-7.6278,-34.204,0.21869,15.457,59.368,-85,-25.531,69.759,163,-90.444,15.198,-10.053,-7.452,-21.616,17.87,-23.817,-1.8829,7.1267,-8.0146,18.042
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-6.3161,-18.955,-48.558,85,35.485,-79.922,-163,82.518,-12.571,2.5012,-11.431,-6.9909,-13.242,7.5666,-13.513,8.7861,-12.333,-30.523,6.3161,19.019,49.515,-85,-35.299,80.482,163,-80.337,12.639,-2.4746,-4.0862,-25.145,17.579,-26.814,3.5465,7.8581,-6.6407,13.905
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,11.424,-24.713,-60.933,85,22.574,-55.361,-163,107.38,-35.85,20.119,-10.233,-8.8126,-14.403,1.9,-5.0172,6.0024,1.5456,-44.181,-11.424,24.82,62.426,-85,-22.496,55.625,163,-103.58,36.137,-19.811,-4.7298,-20.658,18.758,-22.233,-7.548,10.674,-11.593,30.044
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-5.6755,9.1888,-78.507,85,3.9575,-64.302,-163,98.345,14.924,16.674,6.1506,-11.704,-10.89,-2.7269,-5.6475,15.551,-9.2253,-26.851,5.6755,-9.1407,81.042,-85,-3.9484,64.655,163,-95.266,-14.864,-16.495,-21.164,-12.466,15.193,-18.24,-6.3253,1.0557,-5.2861,10.345
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-52.95,-46.035,-87.351,85,-5.4593,-30.995,-163,131.91,7.0551,27.072,-2.6268,-4.622,-20.675,-7.4369,4.9932,15.707,3.6267,-43.023,52.95,46.411,90.459,-85,5.464,31.089,163,-126.28,-6.9151,-25.035,-10.731,-17.723,25.16,-13.929,-19.334,0.89917,-4.6663,27.662
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-84.129,-50.316,-77.308,85,5.2731,-50.328,-163,112.46,33.979,12.116,-5.64,-2.2205,-22.837,-3.7443,-1.922,21.015,-9.6341,-29.317,84.129,50.753,79.727,-85,-5.2642,50.543,163,-108.46,-33.813,-7.9547,-7.7379,-23.633,27.377,-17.535,-11.381,-4.397,-0.47619,13.595
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,0.88309,-6.16,-93.044,85,-11.668,-33.809,-163,129.08,-6.8952,35.98,6.6805,-11.154,-12.275,-8.606,4.7531,11.862,7.0241,-43.618,-0.88309,6.2027,96.668,-85,11.685,33.917,163,-123.61,7.043,-35.234,-21.412,-7.9908,16.597,-12.497,-18.886,4.758,-8.5856,28.554
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-70.082,-42.846,-82.214,85,0.045736,-44.992,-163,117.83,27.378,16.899,-2.9376,-3.7432,-21.31,-5.391,0.1836,19.828,-5.9871,-32.602,70.082,43.168,84.954,-85,-0.042424,45.166,163,-113.43,-27.236,-13.905,-10.899,-20.419,25.81,-15.946,-13.84,-3.2155,-1.8166,16.843
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-73.288,-17.903,-92.319,85,-10.826,-51.103,-163,111.68,55.723,17.493,6.8944,-6.1279,-17.448,-7.7563,-0.62401,24.192,-11.498,-21.611,73.288,17.996,95.826,-85,10.841,51.324,163,-107.76,-55.384,-14.223,-21.743,-14.104,21.86,-13.468,-12.693,-7.5503,0.7971,7.3286
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-5.9369,17.845,-76.36,85,6.2387,-73.099,-163,89.443,23.857,12.858,8.0532,-12.475,-9.2974,-1.3675,-8.2824,16.286,-13.516,-21.234,5.9369,-17.746,78.761,-85,-6.2242,73.557,163,-86.907,-23.781,-12.742,-22.815,-12.214,13.582,-19.481,-2.77,0.31953,-3.9857,4.689
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,8.1131,29.193,-64.406,85,18.9,-90.764,-163,71.514,21.131,5.875,6.831,-13.78,-5.8248,3.9572,-14.22,13.152,-18.717,-15.961,-8.1131,-29.01,66.1,-85,-18.833,91.486,163,-69.884,-21.08,-5.8172,-21.251,-14.036,10.079,-24.139,5.5648,3.4614,-3.5402,-1.0138
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-1.707,-36.682,-53.066,85,30.794,-60.52,-163,102.16,-34.711,13.648,-14.793,-6.3873,-16.092,4.549,-7.5642,6.0777,-1.5561,-42.82,1.707,36.922,54.206,-85,-30.657,60.836,163,-98.755,34.975,-13.539,0.33329,-25.027,20.478,-24.348,-4.5217,10.598,-10.566,28.332
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-89.124,-62.276,-88.419,85,-6.5948,-30.503,-163,132.41,27.026,24.367,-3.8751,-1.5581,-24.188,-7.9455,5.1442,19.721,-0.13681,-38.546,89.124,62.955,91.595,-85,6.6007,30.594,163,-126.8,-26.848,-19.45,-7.9912,-20.819,28.764,-13.51,-19.584,-3.1093,-1.3636,23.325
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-79.836,-15.79,-80.199,85,2.1865,-69.464,-163,93.128,64.464,6.0509,3.2165,-5.6495,-17.381,-2.9779,-6.9038,24.658,-19.909,-13.121,79.836,15.854,82.814,-85,-2.179,69.872,163,-90.403,-64.046,-2.3585,-18.48,-18.814,21.792,-18.171,-4.7497,-8.0126,2.7461,-0.85795
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,76.408,21.985,-49.215,85,34.802,-79.983,-163,82.448,-54.006,23.791,-4.5798,-16.414,-2.3662,7.9143,-13.199,-1.7998,-1.7001,-37.723,-76.408,-21.899,50.198,-85,-34.619,80.552,163,-80.186,54.423,-20.102,-10.254,-14.518,6.6033,-26.911,3.4998,18.622,-15.954,24.682
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-104.83,-53.785,-79.345,85,3.1045,-52.359,-163,110.41,51.34,10.808,-4.7829,-1.0929,-23.928,-4.2414,-2.3052,24.01,-13.105,-23.971,104.83,54.283,81.896,-85,-3.0984,52.59,163,-106.58,-51.045,-4.411,-8.3054,-24.255,28.497,-17.105,-10.906,-7.3708,1.8741,9.194
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-37.942,-10.532,-71.387,85,11.55,-69.75,-163,92.835,27.509,7.0355,-0.30636,-7.6721,-15.162,-0.34675,-7.9477,18.062,-14.555,-22.935,37.942,10.561,73.45,-85,-11.522,70.165,163,-90.11,-27.41,-6.1778,-15.138,-19.184,19.531,-20.498,-3.5075,-1.4551,-2.1051,6.4842
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,58.898,21.343,-58.596,85,25.002,-74.663,-163,87.849,-37.321,22.564,-0.65958,-15.826,-4.5787,4.3825,-10.616,2.9741,-3.078,-35.617,-58.898,-21.255,59.998,-85,-24.902,75.151,163,-85.316,37.555,-20.273,-14.118,-13.207,8.8249,-24.232,0.10397,13.75,-13.438,20.932
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-55.596,-43.971,-88.404,85,-6.5909,-32.027,-163,130.88,11.761,26.434,-1.6437,-4.6601,-20.522,-7.6992,4.7594,16.641,2.4314,-41.338,55.596,44.316,91.591,-85,6.597,32.125,163,-125.35,-11.625,-24.251,-11.873,-17.303,25.003,-13.66,-19.072,-0.03501,-4.0971,25.895
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-68.545,-2.474,-97.984,85,-16.992,-53.274,-163,109.49,66.532,19.753,13.042,-7.9821,-14.409,-9.1081,-0.76352,25.411,-12.997,-17.046,68.545,2.55,101.99,-85,17.026,53.514,163,-105.73,-66.071,-16.822,-27.806,-9.6567,18.765,-11.923,-12.414,-8.7576,1.3675,3.7797
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,47.065,16.25,-72.847,85,9.9537,-58.234,-163,104.47,-30.6,29.987,3.2227,-15.455,-6.8843,-1.2496,-4.391,5.9608,1.975,-39.619,-47.065,-16.183,75.046,-85,-9.9318,58.526,163,-100.88,30.814,-28.193,-17.931,-9.8964,11.146,-19.467,-7.9358,10.717,-12.971,24.971
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-64.462,-12.498,-93.363,85,-11.965,-50.658,-163,112.12,52.268,18.868,8.3356,-7.0681,-16.269,-8.0465,-0.4029,23.472,-10.539,-22.461,64.462,12.57,96.965,-85,11.982,50.876,163,-108.17,-51.964,-16.27,-23.229,-12.611,20.658,-13.134,-12.933,-6.8371,0.10076,7.934
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-18.775,-39.04,-59.641,85,23.923,-57.059,-163,105.66,-20.107,13.092,-12.301,-5.6229,-17.875,2.1877,-5.7842,9.6956,-2.9854,-40.56,18.775,39.306,61.077,-85,-23.837,57.338,163,-102.05,20.265,-12.79,-2.0028,-24.484,22.296,-22.529,-6.7101,6.9402,-8.3018,25.09
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-9.8879,-30.058,-87.11,85,-5.2268,-28.006,-163,134.91,-19.921,35.539,-1.3427,-8.4211,-16.261,-7.2012,6.0809,9.5319,10.891,-50.181,9.8879,30.225,90.227,-85,5.2314,28.088,163,-128.88,20.17,-34.755,-12.911,-13.449,20.65,-14.052,-20.423,7.1053,-9.3378,36.098
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-84.717,-28.799,-85.033,85,-2.9758,-56.18,-163,106.55,56.257,12.025,1.9454,-4.3816,-19.695,-5.4421,-2.7644,24.388,-14.239,-20.293,84.717,28.958,87.976,-85,2.98,56.446,163,-102.99,-55.919,-7.8081,-16.647,-18.714,24.156,-15.856,-10.15,-7.7453,1.5989,5.8627
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,20.108,-1.1989,-67.255,85,15.909,-61.649,-163,101.02,-21.166,19.995,-2.2847,-11.718,-10.983,0.48931,-6.0617,8.5028,-2.5065,-37.333,-20.108,1.2043,69.091,-85,-15.865,61.975,163,-97.707,21.307,-19.532,-13.051,-15.777,15.288,-21.068,-5.9963,8.1443,-10.216,21.817
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-113.58,-52.245,-80.998,85,1.343,-54.34,-163,108.41,61.736,10.287,-3.5559,-0.93065,-23.913,-4.5701,-2.6888,25.648,-15.248,-20.311,113.58,52.716,83.657,-85,-1.3384,54.589,163,-104.73,-61.334,-2.7958,-9.6749,-23.912,28.482,-16.799,-10.4,-8.992,3.113,6.3518
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-43.715,-2.6806,-86.771,85,-4.8723,-58.665,-163,104.04,41.23,15.71,7.5961,-8.8387,-14.255,-5.6158,-3.2808,21.088,-11.738,-22.353,43.715,2.7226,89.872,-85,4.8781,58.956,163,-100.63,-41.034,-14.467,-22.68,-12.992,18.607,-15.545,-9.3496,-4.4698,-1.4066,6.8713
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-39.41,-37.743,-54.47,85,29.318,-71,-163,91.565,1.7188,2.2625,-12.44,-4.0084,-18.146,4.7295,-10.406,13.138,-12.381,-30.6,39.41,37.989,55.682,-85,-29.191,71.435,163,-88.895,-1.6674,-1.365,-2.1719,-27.302,22.573,-24.661,-0.75695,3.4747,-4.2705,13.805
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,37.861,5.6609,-53.373,85,30.481,-76.752,-163,85.731,-32.015,14.62,-5.8105,-12.48,-7.8237,6.0505,-11.902,4.42,-6.045,-34.749,-37.861,-5.6547,54.519,-85,-30.34,77.269,163,-83.341,32.201,-13.671,-9.655,-18.144,12.093,-25.58,1.625,12.28,-11.393,19.482
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-38.801,-18.632,-88.161,85,-6.3533,-44.242,-163,118.59,20.282,22.514,3.5672,-7.6325,-16.492,-6.943,1.0399,17.995,-3.286,-33.631,38.801,18.714,91.353,-85,6.3596,44.412,163,-114.09,-20.169,-21.355,-18.41,-13.943,20.886,-14.299,-14.709,-1.3883,-3.8942,17.788
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,56.276,24.078,-68.837,85,14.197,-65.443,-163,97.186,-31.993,28.371,3.7923,-16.6,-4.9503,0.5065,-6.8689,4.939,-0.20361,-37.091,-56.276,-23.953,70.803,-85,-14.159,65.814,163,-94.078,32.198,-26.083,-18.196,-9.705,9.1985,-20.992,-4.7354,11.753,-13.337,22.291
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,11.472,30.267,-64.691,85,18.597,-90.061,-163,72.229,18.837,6.8837,7.1025,-14.105,-5.5366,3.8056,-14.008,12.78,-18.039,-16.686,-11.472,-30.072,66.403,-85,-18.532,90.771,163,-70.567,-18.795,-6.7806,-21.431,-13.594,9.7884,-23.999,5.2595,3.8352,-4.0055,-0.32194
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-130.23,-58.114,-77.461,85,5.1023,-60.02,-163,102.68,72.654,6.9555,-5.3595,0.3867,-25.012,-3.1913,-4.6651,27.11,-19.144,-15.528,130.23,58.691,79.898,-85,-5.0926,60.322,163,-99.378,-72.119,2.8418,-7.4256,-26.421,29.613,-18.124,-7.9658,-10.436,4.8384,2.5177
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-18.978,-2.1071,-56.007,85,27.728,-87.514,-163,74.815,16.913,-0.95875,-3.9498,-8.412,-11.739,6.0184,-14.479,13.581,-18.962,-19.908,18.978,2.1105,57.272,-85,-27.606,88.185,163,-73.032,-16.871,1.1667,-11.799,-22.072,16.054,-25.813,5.3804,3.0301,-2.5398,2.7831
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-2.4541,-23.172,-70.18,85,12.829,-50.343,-163,112.44,-20.545,21.288,-5.9662,-8.6124,-15.428,-1.264,-2.5099,9.6745,0.87562,-42.127,2.4541,23.266,72.171,-85,-12.8,50.561,163,-108.32,20.718,-21.024,-8.9803,-18.538,19.802,-19.59,-10.55,6.9614,-9.4176,26.99
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,-21.916,2.0192,-79.983,85,2.3936,-62.913,-163,99.751,24.026,14.817,5.4013,-10.166,-12.757,-3.3173,-5.1249,17.609,-10.578,-25.335,21.916,-1.9885,82.606,-85,-2.3867,63.249,163,-96.596,-23.936,-14.414,-20.574,-13.769,17.086,-17.73,-7.031,-1.0023,-3.6928,9.013
53.215,163,85,18.383,11.769,-3.68,87.506,105.49,103.69,32.815,36.922,41.477,58.441,27.19,-63.027,85,20.335,-73.819,-163,88.705,-31.073,23.894,2.7422,-16.668,-3.9693,2.945,-9.8588,4.3265,-3.5293,-34.032,-58.441,-27.042,64.665,-85,-20.265,74.295,163,-86.131,31.251,-21.598,-17.108,-11.157,8.2124,-23.071,-0.79715,12.375,-12.85,18.856
