31.273,37.69,-1.9607,-6.2972,0,0,-25.702,-33.811,0,-4.9877,0,-11.283,37,-6.5695,-9.1851,-3.4353,-8.7566,-3.6164,-7.9172,-1.8772,-15.214,21.59,15.576,-9.7557,0,-3.359,26.91,0,-2.5506,-11.143,-1.9873,23.486,-0.98037,-1.3257,0,0,-12.287,-33.811,0,-1.7199,0,-7.5558,11.74,-1.6954,-2.8003,-1.7667,-5.6431,-1.0171,-2.8335,-0.59729,-9.7368,38.015,7.3337,-7.513,0,-2.2073,11.782,0,-0.95647,-1.9973
21.73,39.863,-1.9349,-9.0716,0,0,-21.636,-26.377,0,-5.4276,0,-13.083,37,-6.7899,-7.4427,-3.392,-9.1723,-3.7667,-9.1874,-2.6251,-16.11,21.59,15.787,-8.8362,0,-3.7331,26.91,0,-2.8791,-9.2056,-0.34993,16.176,-0.96743,-1.9098,0,0,-10.344,-26.377,0,-1.8716,0,-8.761,11.903,-1.7522,-2.2691,-1.7444,-5.9111,-1.0594,-3.2881,-0.83525,-10.311,37.657,6.7009,-6.8049,0,-2.4532,9.7457,0,-1.0797,-1.6501
28.722,38.739,-2.7666,-8.1143,0,0,-22.442,-35.78,0,-6.6248,0,-10.646,37,-6.0221,-8.141,-2.9689,-9.3222,-2.8495,-9.0616,-2.273,-15.763,21.59,15.85,-7.8832,0,-4.1757,26.91,0,-2.4807,-8.9369,-0.84954,23.24,-1.3833,-1.7083,0,0,-10.729,-35.78,0,-2.2844,0,-7.1288,11.566,-1.5541,-2.482,-1.5268,-6.0077,-0.80143,-3.2431,-0.72324,-10.088,39.412,6.1456,-6.071,0,-2.7441,11.154,0,-0.93026,-1.6019
24.095,35.975,-2.7051,-6.8726,0,0,-22.118,-27.753,0,-5.0547,0,-9.3821,37,-6.1279,-8.8427,-3.7798,-9.4987,-2.603,-7.8615,-2.0412,-17.716,21.59,16.118,-9.8135,0,-4.1561,26.91,0,-2.0214,-11.07,-1.1874,17.49,-1.3525,-1.4469,0,0,-10.574,-27.753,0,-1.743,0,-6.2827,10.302,-1.5814,-2.6959,-1.9439,-6.1214,-0.7321,-2.8136,-0.64949,-11.338,38.991,6.2965,-7.5575,0,-2.7312,10.67,0,-0.75803,-1.9843
26.949,39.934,-2.0072,-6.8901,0,0,-22.254,-30.326,0,-6.6709,0,-13.187,37,-7.3351,-7.3495,-3.7466,-8.2406,-3.4199,-10.242,-1.8198,-15.784,21.59,15.785,-9.8985,0,-3.8927,26.91,0,-2.4981,-10.12,-1.1883,19.452,-1.0036,-1.4505,0,0,-10.639,-30.326,0,-2.3003,0,-8.8309,12.215,-1.8929,-2.2407,-1.9268,-5.3106,-0.96185,-3.6654,-0.57904,-10.101,38.841,7.425,-7.623,0,-2.5581,10.812,0,-0.93678,-1.8139
18.232,43.6,-2.364,-7.37,0,0,-21.181,-33.417,0,-4.723,0,-12.193,37,-5.3387,-7.6789,-3.6503,-7.8903,-3.5052,-8.5228,-2.5673,-15.883,21.59,16.399,-7.9605,0,-3.6067,26.91,0,-2.3287,-11.212,1.5443,18.473,-1.182,-1.5516,0,0,-10.126,-33.417,0,-1.6286,0,-8.1653,11.787,-1.3777,-2.3411,-1.8773,-5.0848,-0.98583,-3.0503,-0.81688,-10.165,37.292,5.7208,-6.1305,0,-2.3701,11.298,0,-0.87326,-2.0098
23.574,37.716,-2.5304,-8.9533,0,0,-20.394,-25.433,0,-5.6843,0,-11.926,37,-5.8285,-8.7314,-3.3826,-10.231,-3.6261,-8.5745,-2.2998,-18.076,21.59,15.526,-7.8814,0,-2.9669,26.91,0,-2.3803,-11.191,-1.0328,15.846,-1.2652,-1.8849,0,0,-9.75,-25.433,0,-1.9601,0,-7.9858,11.301,-1.5041,-2.662,-1.7396,-6.5933,-1.0199,-3.0688,-0.73177,-11.568,38.791,6.1303,-6.0696,0,-1.9497,9.4557,0,-0.89261,-2.0059
23.168,37.991,-2.4421,-8.272,0,0,-20.234,-25.27,0,-4.7875,0,-10.969,37,-6.8535,-8.6195,-3.8808,-10.558,-3.8051,-8.3297,-1.8822,-18.874,21.59,15.967,-8.8056,0,-3.4788,26.91,0,-2.6316,-10.685,-1.0323,15.397,-1.2211,-1.7415,0,0,-9.6734,-25.27,0,-1.6509,0,-7.3451,11.081,-1.7686,-2.6279,-1.9958,-6.8042,-1.0702,-2.9812,-0.59888,-12.079,39.662,6.3631,-6.7813,0,-2.2861,9.7529,0,-0.98685,-1.9152
16.883,42.308,-2.4826,-6.8769,0,0,-20.454,-29.309,0,-5.4734,0,-10.728,37,-6.706,-8.0108,-2.8274,-8.3911,-3.1031,-8.627,-1.9334,-19.752,21.59,15.504,-8.3213,0,-3.3555,26.91,0,-2.2823,-9.3959,1.1656,15.583,-1.2413,-1.4478,0,0,-9.7785,-29.309,0,-1.8874,0,-7.1841,10.724,-1.7306,-2.4423,-1.4541,-5.4076,-0.87275,-3.0876,-0.61518,-12.641,39.846,5.9284,-6.4084,0,-2.205,9.386,0,-0.85586,-1.6842
27.995,35.37,-2.2345,-8.1206,0,0,-25.252,-26.007,0,-6.9365,0,-12.922,37,-5.3438,-7.2156,-3.3697,-9.8953,-3.6167,-10.602,-2.0403,-17.738,21.59,16.497,-7.4343,0,-3.4932,26.91,0,-2.0617,-8.7131,-2.045,19.349,-1.1172,-1.7096,0,0,-12.072,-26.007,0,-2.3919,0,-8.6528,11.871,-1.379,-2.1999,-1.733,-6.377,-1.0172,-3.7943,-0.64919,-11.353,40.246,5.5912,-5.7253,0,-2.2956,8.8176,0,-0.77314,-1.5618
47.081,38.744,-2.8124,-8.1979,0,0,-26.257,-35.867,0,-6.6478,0,-13.395,37,-6.1492,-9.1884,-3.119,-8.9931,-3.7131,-9.7837,-2.5038,-19.17,21.59,16.324,-9.2791,0,-3.6763,26.91,0,-2.7751,-12.645,-4.8367,28.839,-1.4062,-1.7259,0,0,-12.553,-35.867,0,-2.2924,0,-8.9699,12.934,-1.5869,-2.8013,-1.604,-5.7956,-1.0443,-3.5015,-0.79665,-12.269,43.979,7.6592,-7.146,0,-2.4159,13.231,0,-1.0407,-2.2666
24.584,38.563,-2.8112,-7.8435,0,0,-26.108,-29.812,0,-5.1258,0,-11.782,37,-6.4845,-7.7487,-2.8693,-8.9625,-2.8064,-8.0677,-1.9408,-15.026,21.59,16.585,-9.1705,0,-3.554,26.91,0,-2.4344,-10.368,-0.53052,20.273,-1.4056,-1.6513,0,0,-12.481,-29.812,0,-1.7675,0,-7.8897,11.593,-1.6734,-2.3624,-1.4757,-5.7758,-0.7893,-2.8874,-0.61754,-9.6164,37.046,5.9931,-7.0623,0,-2.3355,10.909,0,-0.91289,-1.8583
30.471,39.354,-2.7389,-8.7367,0,0,-23.393,-31.684,0,-5.1179,0,-9.3277,37,-5.3123,-7.106,-3.6693,-9.2654,-2.6267,-11.139,-2.4012,-19.165,21.59,15.539,-10.212,0,-4.0025,26.91,0,-2.0905,-10.17,-1.8072,21.294,-1.3694,-1.8393,0,0,-11.183,-31.684,0,-1.7648,0,-6.2462,10.488,-1.3709,-2.1665,-1.8871,-5.971,-0.73875,-3.9864,-0.76403,-12.266,42.589,6.8177,-7.8642,0,-2.6302,10.997,0,-0.78394,-1.8229
29.296,43.342,-2.8216,-6.996,0,0,-22.5,-31.778,0,-6.5939,0,-12.786,37,-6.0661,-6.7379,-3.048,-9.5861,-2.9835,-11.014,-1.864,-20.919,21.59,15.735,-10.438,0,-3.3803,26.91,0,-2.7055,-8.9049,-1.1555,20.56,-1.4108,-1.4728,0,0,-10.756,-31.778,0,-2.2738,0,-8.5623,11.771,-1.5655,-2.0542,-1.5675,-6.1777,-0.8391,-3.9419,-0.59308,-13.388,44.906,7.2248,-8.0386,0,-2.2214,10.315,0,-1.0146,-1.5962
22.512,40.488,-1.9744,-7.6665,0,0,-20.146,-34.862,0,-5.7268,0,-9.426,37,-6.7859,-8.4029,-3.0579,-9.35,-2.9439,-8.1097,-1.9471,-20.265,21.59,16.33,-7.1471,0,-2.8186,26.91,0,-2.0096,-9.7832,0.30422,20.063,-0.98722,-1.614,0,0,-9.631,-34.862,0,-1.9748,0,-6.312,10.937,-1.7512,-2.5619,-1.5726,-6.0255,-0.82798,-2.9024,-0.61953,-12.969,41.636,5.0458,-5.5041,0,-1.8522,9.8257,0,-0.75361,-1.7536
15.073,42.728,-2.8756,-7.0896,0,0,-20.96,-24.556,0,-6.4065,0,-9.3627,37,-6.8876,-9.5288,-3.5473,-7.593,-3.617,-8.8848,-2.0187,-19.224,21.59,16.578,-9.2843,0,-3.5365,26.91,0,-2.6701,-9.701,1.132,12.724,-1.4378,-1.4925,0,0,-10.02,-24.556,0,-2.2091,0,-6.2697,10.224,-1.7774,-2.9051,-1.8243,-4.8932,-1.0173,-3.1798,-0.64231,-12.303,39.177,6.2125,-7.15,0,-2.324,9.3107,0,-1.0013,-1.7389
29.515,38.778,-2.3007,-6.2672,0,0,-23.784,-32.895,0,-4.9367,0,-11.134,37,-6.9414,-8.9686,-2.8719,-7.4624,-2.6733,-10.634,-2.5898,-18.786,21.59,15.715,-7.344,0,-3.697,26.91,0,-2.6392,-10.953,-1.6031,21.812,-1.1503,-1.3194,0,0,-11.37,-32.895,0,-1.7023,0,-7.4557,11.534,-1.7913,-2.7343,-1.477,-4.8091,-0.75187,-3.8058,-0.82404,-12.023,39.703,6.3345,-5.6557,0,-2.4295,11.226,0,-0.98969,-1.9632
16.765,41.572,-2.6256,-9.0306,0,0,-21.582,-28.43,0,-6.0272,0,-10.607,37,-5.1749,-9.0919,-3.0879,-8.5978,-3.2663,-8.47,-2.3249,-17.391,21.59,15.639,-7.3101,0,-3.1323,26.91,0,-2.3091,-8.9245,1.2656,15.959,-1.3128,-1.9012,0,0,-10.318,-28.43,0,-2.0784,0,-7.103,10.862,-1.3355,-2.7719,-1.5881,-5.5408,-0.91864,-3.0314,-0.73974,-11.13,37.897,5.6021,-5.6296,0,-2.0584,8.9855,0,-0.86591,-1.5997
35.271,36.801,-2.1999,-7.9147,0,0,-24.576,-33.097,0,-6.1608,0,-13.143,37,-5.6201,-9.1769,-3.4826,-9.9682,-3.0669,-8.6372,-1.7928,-18.713,21.59,16.062,-9.0823,0,-3.2421,26.91,0,-2.0403,-9.0318,-2.8237,24.233,-1.1,-1.6663,0,0,-11.749,-33.097,0,-2.1244,0,-8.8013,12.453,-1.4504,-2.7978,-1.7911,-6.424,-0.86256,-3.0912,-0.57043,-11.976,42.401,6.9722,-6.9944,0,-2.1305,10.113,0,-0.76512,-1.6189
15.291,43.542,-2.3262,-8.0729,0,0,-19.232,-31.581,0,-4.9516,0,-9.5963,37,-5.4467,-7.6013,-3.243,-7.9832,-2.8813,-10.993,-2.3788,-17.89,21.59,16.369,-7.2292,0,-3.7894,26.91,0,-2.0796,-11.119,1.8925,16.03,-1.1631,-1.6996,0,0,-9.1944,-31.581,0,-1.7074,0,-6.4261,10.559,-1.4056,-2.3175,-1.6678,-5.1447,-0.81038,-3.9344,-0.7569,-11.45,38.582,5.1133,-5.5673,0,-2.4902,10.598,0,-0.77983,-1.9931
29.71,42.131,-2.1675,-7.2863,0,0,-21.91,-35.794,0,-6.08,0,-10.668,37,-6.8401,-9.4172,-3.2911,-9.6679,-2.9365,-9.6164,-2.4925,-18.182,21.59,16.257,-8.535,0,-3.3034,26.91,0,-2.3274,-10.3,-0.99881,22.726,-1.0837,-1.534,0,0,-10.474,-35.794,0,-2.0965,0,-7.144,11.85,-1.7652,-2.8711,-1.6926,-6.2304,-0.82589,-3.4417,-0.79308,-11.637,41.947,6.7608,-6.5729,0,-2.1708,11.069,0,-0.87276,-1.8463
21.036,43.398,-2.1986,-7.0453,0,0,-26.774,-29.495,0,-6.4122,0,-12.278,37,-5.2227,-8.7955,-3.4486,-7.9638,-2.6861,-10.73,-1.914,-15.145,21.59,15.495,-8.7576,0,-3.015,26.91,0,-2.5725,-8.635,0.53687,19.019,-1.0993,-1.4832,0,0,-12.8,-29.495,0,-2.2111,0,-8.2219,11.764,-1.3478,-2.6816,-1.7735,-5.1322,-0.75547,-3.8401,-0.609,-9.6928,37.675,6.8153,-6.7444,0,-1.9813,9.6559,0,-0.9647,-1.5478
32.398,37.112,-2.0354,-7.6761,0,0,-21.878,-28.981,0,-5.2325,0,-13.098,37,-7.2729,-7.0963,-4.0895,-10.061,-3.2991,-9.2721,-1.9867,-19.264,21.59,16.558,-9.6303,0,-3.8013,26.91,0,-2.2951,-11.94,-2.8189,20.138,-1.0177,-1.616,0,0,-10.459,-28.981,0,-1.8043,0,-8.771,12.166,-1.8769,-2.1635,-2.1032,-6.4836,-0.92786,-3.3184,-0.63213,-12.329,41.836,6.6847,-7.4164,0,-2.498,11.203,0,-0.86067,-2.1403
31.531,36.54,-2.6775,-8.6709,0,0,-26.912,-29.328,0,-6.6509,0,-10.551,37,-5.5159,-8.7,-3.647,-8.5941,-2.742,-7.6955,-2.1306,-15.289,21.59,16.166,-9.8886,0,-3.5994,26.91,0,-2.1747,-12.4,-2.4262,21.866,-1.3388,-1.8254,0,0,-12.866,-29.328,0,-2.2934,0,-7.0652,11.03,-1.4235,-2.6525,-1.8756,-5.5384,-0.77119,-2.7542,-0.67791,-9.7848,38,6.4676,-7.6154,0,-2.3653,11.812,0,-0.81552,-2.2227
23.731,40.367,-2.004,-8.026,0,0,-24.835,-28.169,0,-5.5306,0,-9.057,37,-6.9454,-9.0064,-3.9384,-8.5799,-3.3501,-9.7869,-2.2264,-15.925,21.59,16.062,-7.7524,0,-4.1805,26.91,0,-2.0036,-11.881,-0.67847,18.244,-1.002,-1.6897,0,0,-11.873,-28.169,0,-1.9071,0,-6.0649,10.796,-1.7924,-2.7458,-2.0254,-5.5293,-0.94222,-3.5027,-0.70841,-10.192,37.282,6.1139,-5.9703,0,-2.7472,11.051,0,-0.75135,-2.1296
29.991,43.029,-2.8218,-6.1353,0,0,-23.111,-34.624,0,-6.0922,0,-9.9358,37,-5.0637,-6.9108,-3.663,-10.583,-3.0137,-9.1604,-2.6262,-20.619,21.59,15.375,-9.6286,0,-3.7273,26.91,0,-2.573,-10.718,-1.1548,22.228,-1.4109,-1.2916,0,0,-11.049,-34.624,0,-2.1008,0,-6.6534,10.779,-1.3068,-2.1069,-1.8838,-6.82,-0.8476,-3.2785,-0.83562,-13.196,44.862,6.4977,-7.4151,0,-2.4494,11.662,0,-0.96486,-1.9212
28.499,38.379,-2.6405,-7.8539,0,0,-22.908,-24.991,0,-6.9511,0,-13.311,37,-7.1586,-8.0514,-3.3788,-7.9838,-2.7208,-8.7739,-2.399,-19.48,21.59,16.627,-9.8944,0,-3.8793,26.91,0,-2.5962,-11.573,-2.1786,17.271,-1.3202,-1.6535,0,0,-10.952,-24.991,0,-2.3969,0,-8.9138,11.708,-1.8474,-2.4547,-1.7377,-5.1451,-0.76524,-3.1401,-0.76331,-12.467,40.659,6.6727,-7.6198,0,-2.5493,10.728,0,-0.97356,-2.0744
18.497,41.275,-2.5661,-7.5316,0,0,-19.855,-33.956,0,-6.808,0,-9.7764,37,-6.1746,-7.1938,-4.0542,-7.5567,-2.6165,-9.7177,-2.4398,-16.184,21.59,16.206,-7.6913,0,-4.0689,26.91,0,-2.2952,-8.7116,1.3536,18.674,-1.2831,-1.5856,0,0,-9.4923,-33.956,0,-2.3476,0,-6.5467,10.994,-1.5934,-2.1932,-2.085,-4.8699,-0.7359,-3.4779,-0.7763,-10.357,38.448,5.4077,-5.9232,0,-2.6739,10.332,0,-0.86071,-1.5615
28.462,39.863,-2.8777,-8.5473,0,0,-19.494,-28.68,0,-6.7686,0,-11.73,37,-7.2813,-6.9693,-3.8228,-9.5273,-3.6264,-9.1135,-2.4198,-19.847,21.59,15.933,-10.367,0,-3.2626,26.91,0,-2.6462,-10.235,-1.6196,18.048,-1.4388,-1.7994,0,0,-9.3197,-28.68,0,-2.334,0,-7.855,11.433,-1.8791,-2.1248,-1.966,-6.1398,-1.0199,-3.2617,-0.76995,-12.702,42.736,6.9953,-7.9841,0,-2.144,10.163,0,-0.99234,-1.8346
27.579,37.58,-2.8538,-7.0764,0,0,-26.942,-24.383,0,-6.1774,0,-9.9921,37,-6.5089,-8.4972,-3.7246,-7.3712,-3.0064,-9.3151,-1.972,-19.005,21.59,16.28,-9.5041,0,-3.9714,26.91,0,-2.2715,-11.901,-2.1259,17.911,-1.4269,-1.4898,0,0,-12.88,-24.383,0,-2.1301,0,-6.6911,10.422,-1.6797,-2.5906,-1.9155,-4.7503,-0.84556,-3.3338,-0.62745,-12.163,39.516,6.2809,-7.3192,0,-2.6098,10.817,0,-0.85182,-2.1331
24.889,39.36,-2.762,-7.1536,0,0,-18.626,-35.676,0,-6.1877,0,-11.985,37,-6.4983,-9.2206,-2.827,-7.5019,-3.8077,-10.075,-1.9635,-16.824,21.59,16.296,-7.8573,0,-3.0131,26.91,0,-2.7688,-8.8797,-0.019991,20.88,-1.381,-1.506,0,0,-8.9044,-35.676,0,-2.1337,0,-8.0253,12.089,-1.677,-2.8112,-1.4539,-4.8346,-1.0709,-3.6058,-0.62475,-10.768,38.898,6.49,-6.051,0,-1.9801,10.221,0,-1.0383,-1.5917
28.015,40.147,-1.9655,-7.1208,0,0,-23.21,-32.235,0,-4.7671,0,-9.1669,37,-6.746,-8.9274,-4.0289,-9.2968,-2.6505,-11.106,-2.4643,-16.002,21.59,15.379,-9.4506,0,-3.4066,26.91,0,-2.1783,-11.656,-1.308,20.757,-0.98275,-1.4991,0,0,-11.096,-32.235,0,-1.6438,0,-6.1386,10.999,-1.7409,-2.7218,-2.072,-5.9912,-0.74545,-3.9749,-0.7841,-10.241,39.115,7.2702,-7.278,0,-2.2386,11.309,0,-0.81687,-2.0893
42.14,37.996,-2.2154,-6.5017,0,0,-25.428,-33.364,0,-4.9497,0,-11.468,37,-7.2897,-9.7774,-3.2013,-10.083,-3.707,-9.8706,-2.5379,-20.606,21.59,15.708,-8.9671,0,-3.4251,26.91,0,-2.2774,-12.453,-4.4072,25.698,-1.1077,-1.3688,0,0,-12.156,-33.364,0,-1.7068,0,-7.6795,12.104,-1.8812,-2.9809,-1.6464,-6.4979,-1.0426,-3.5326,-0.80752,-13.188,43.972,7.6849,-6.9057,0,-2.2508,11.941,0,-0.85403,-2.2322
32.552,36.24,-2.2776,-7.8833,0,0,-24.336,-26.481,0,-4.8072,0,-11.948,37,-6.9712,-8.1493,-3.8594,-8.7014,-3.8039,-11.354,-2.5204,-16.722,21.59,16.324,-9.6898,0,-4.0792,26.91,0,-2.0629,-12.295,-3.1318,19.7,-1.1388,-1.6596,0,0,-11.635,-26.481,0,-1.6576,0,-8.0008,11.749,-1.799,-2.4845,-1.9849,-5.6076,-1.0698,-4.0636,-0.80196,-10.702,39.015,7.3565,-7.4623,0,-2.6806,11.2,0,-0.7736,-2.2038
34.052,41.825,-2.7837,-8.3983,0,0,-24.38,-31.971,0,-5.585,0,-12.171,37,-7.1826,-9.2712,-3.346,-8.9925,-3.4494,-10.771,-2.2965,-18.023,21.59,16.056,-9.444,0,-3.8092,26.91,0,-2.341,-10.336,-2.1901,22.675,-1.3918,-1.7681,0,0,-11.655,-31.971,0,-1.9259,0,-8.15,12.354,-1.8536,-2.8266,-1.7208,-5.7951,-0.97013,-3.8547,-0.7307,-11.535,41.633,7.7787,-7.273,0,-2.5032,11.135,0,-0.87786,-1.8527
24.711,36.539,-2.2319,-6.8285,0,0,-23.225,-30.743,0,-5.5637,0,-11.906,37,-6.7514,-7.8723,-3.9646,-7.6836,-2.6374,-7.9201,-1.9042,-16.27,21.59,16.625,-8.8389,0,-3.0051,26.91,0,-2.8553,-10.9,-0.86981,19.8,-1.1159,-1.4376,0,0,-11.103,-30.743,0,-1.9185,0,-7.9726,11.653,-1.7423,-2.4001,-2.0389,-4.9517,-0.74177,-2.8346,-0.60589,-10.413,37.342,5.7428,-6.8069,0,-1.9748,10.896,0,-1.0707,-1.9538
30.572,38.805,-2.4148,-7.0853,0,0,-18.888,-34.653,0,-5.6519,0,-10.728,37,-6.9902,-9.4669,-4.1036,-7.8868,-2.891,-11.012,-2.2822,-17.527,21.59,15.591,-8.811,0,-3.4355,26.91,0,-2.5153,-11.428,-1.6758,21.413,-1.2074,-1.4916,0,0,-9.0297,-34.653,0,-1.9489,0,-7.1836,11.698,-1.8039,-2.8862,-2.1104,-5.0826,-0.81309,-3.9411,-0.72614,-11.217,40.011,7.3293,-6.7855,0,-2.2576,11.429,0,-0.94322,-2.0485
25.372,40.599,-2.4163,-7.7724,0,0,-24.577,-29.117,0,-6.3368,0,-10.995,37,-6.8834,-8.9684,-3.4024,-9.6975,-3.7699,-10.58,-2.3809,-14.765,21.59,15.884,-8.5586,0,-3.1202,26.91,0,-2.7492,-8.811,-0.69775,19.457,-1.2082,-1.6363,0,0,-11.749,-29.117,0,-2.1851,0,-7.3626,11.773,-1.7764,-2.7343,-1.7498,-6.2495,-1.0603,-3.7866,-0.75756,-9.4498,38.176,7.0057,-6.5911,0,-2.0504,9.69,0,-1.0309,-1.5793
14.865,39.268,-2.1293,-7.8177,0,0,-23.708,-24.672,0,-4.9938,0,-10.91,37,-6.4911,-8.266,-4.0094,-7.5517,-3.7223,-8.0105,-2.215,-15.002,21.59,16.634,-9.6281,0,-4.0835,26.91,0,-2.1806,-8.9072,0.98182,14.285,-1.0646,-1.6458,0,0,-11.334,-24.672,0,-1.722,0,-7.3055,10.916,-1.6751,-2.5201,-2.062,-4.8667,-1.0469,-2.8669,-0.70476,-9.6013,35.422,6.2438,-7.4147,0,-2.6835,9.402,0,-0.81771,-1.5966
30.348,38.527,-2.6524,-6.3322,0,0,-19.8,-35.263,0,-5.6623,0,-11.898,37,-7.0424,-8.307,-3.5754,-9.6482,-3.03,-8.5093,-2.2695,-20.068,21.59,16.496,-8.5046,0,-3.3619,26.91,0,-2.2946,-10.008,-1.4672,22.248,-1.3262,-1.3331,0,0,-9.4658,-35.263,0,-1.9525,0,-7.9677,12.059,-1.8174,-2.5326,-1.8388,-6.2178,-0.85219,-3.0454,-0.7221,-12.844,42.879,6.2682,-6.5495,0,-2.2093,10.683,0,-0.86046,-1.7939
