254.25,16.617,-107.82,-52.856,-7.4075,-11.02,0,0,-33.847,-7.8332,-3.5278,-5.3741,-11.4,-13.866,-20.323,36.747,12.472,4.3125,-1.5595,4.3156,0,18.647,-19.046,-5.0481,-1.8143,-1.4096,-4.8978,-4.6531
228.93,21.332,-104.2,-40.659,-7.4072,-9.4981,0,0,-31.345,-7.3418,-3.6174,-6.3859,-13.283,-13.089,-16.5,29.022,9.5213,3.3174,-1.5594,3.613,0,17.193,-17.638,-4.7314,-1.8604,-1.675,-5.7066,-4.3922
232.88,16.971,-90.147,-47.605,-6.8269,-13.066,0,0,-33.017,-7.5143,-3.4563,-7.2859,-13.663,-14.022,-16.356,31.622,4.7875,3.8841,-1.4372,6.3709,0,18.116,-18.579,-4.8425,-1.7775,-1.911,-5.87,-4.7054
267.29,16.53,-112.57,-53.701,-7.0198,-13.024,0,0,-32.287,-9.8703,-3.5469,-5.6991,-14.237,-14.342,-22.009,40.499,15.167,4.3815,-1.4779,7.5798,0,19.046,-18.168,-6.3609,-1.8241,-1.4949,-6.1167,-4.8127
222.9,20.063,-88.129,-45.315,-8.0793,-10.998,0,0,-29.809,-9.8891,-3.887,-6.9853,-14.5,-12.992,-14.644,28.586,3.5509,3.6973,-1.7009,6.1385,0,17.66,-16.774,-6.373,-1.999,-1.8322,-6.2295,-4.3599
227.04,21.654,-89.867,-53.786,-7.8713,-9.8454,0,0,-28.029,-7.7958,-3.4564,-6.0097,-14.822,-14.274,-15.505,28.799,4.1972,4.3884,-1.6571,4.7849,0,17.005,-15.772,-5.0239,-1.7776,-1.5763,-6.368,-4.79
200.59,22.12,-78.112,-43.647,-8.0147,-9.8577,0,0,-24.366,-9.6649,-4.073,-6.739,-14.069,-13.908,-10.96,22.317,-1.5708,3.5611,-1.6873,3.9134,0,15.957,-13.711,-6.2285,-2.0947,-1.7676,-6.0443,-4.6671
242.54,18.4,-93.505,-50.906,-6.8878,-10.169,0,0,-33.015,-9.1994,-3.9723,-7.2209,-16.155,-15.398,-17.567,34.391,6.959,4.1534,-1.4501,9.1735,0,19.159,-18.578,-5.9285,-2.0429,-1.894,-6.9408,-5.167
241.35,17.429,-87.932,-55.477,-8.3355,-9.9528,0,0,-34.751,-8.6427,-4.0814,-6.9585,-14.423,-14.07,-17.147,34.546,4.9677,4.5264,-1.7548,8.0722,0,19.454,-19.555,-5.5698,-2.099,-1.8252,-6.1963,-4.7216
239.98,20.283,-100.58,-56.726,-7.7295,-13.05,0,0,-24.12,-7.7463,-3.0098,-6.4049,-11.972,-14.567,-18.228,31.21,8.2385,4.6283,-1.6273,2.7791,0,15.871,-13.572,-4.9921,-1.5479,-1.68,-5.1435,-4.8882
235.39,15.707,-103.76,-43.708,-7.1505,-9.4506,0,0,-26.158,-10.565,-4.0542,-6.1406,-11.364,-14.901,-17.904,31.142,9.272,3.5662,-1.5054,3.1634,0,16.889,-14.72,-6.8087,-2.085,-1.6106,-4.8824,-5.0003
236.49,17.644,-111.33,-42.243,-8.052,-9.0748,0,0,-25.707,-7.8566,-4.1079,-5.5108,-12.601,-13.409,-18.493,30.408,11.888,3.4466,-1.6952,1.7265,0,15.839,-14.466,-5.0631,-2.1126,-1.4455,-5.4139,-4.4997
213.99,15.468,-77.833,-47.952,-7.821,-11.456,0,0,-25.89,-9.4164,-3.7961,-5.8848,-11.613,-16.607,-13.363,26.837,-1.034,3.9124,-1.6465,3.7652,0,16.789,-14.569,-6.0684,-1.9523,-1.5435,-4.9893,-5.5729
225.52,22.231,-93.756,-38.344,-7.464,-10.811,0,0,-34.946,-8.3273,-2.9677,-7.2277,-15.543,-15.404,-14.86,29.559,6.2647,3.1285,-1.5714,7.8681,0,18.861,-19.665,-5.3665,-1.5262,-1.8958,-6.6776,-5.1691
264.01,14,-102.52,-57.248,-7.0434,-10.202,0,0,-32.555,-9.3107,-4.1306,-6.8628,-15.65,-15.672,-21.176,40.39,11.231,4.6709,-1.4828,9.2858,0,19.418,-18.319,-6.0002,-2.1243,-1.8001,-6.7239,-5.2591
234.14,22.351,-104.58,-51.142,-8.9603,-13.179,0,0,-23.818,-7.6831,-3.4041,-6.0086,-11.589,-12.214,-17.525,29.074,9.2976,4.1727,-1.8864,1.3898,0,15.271,-13.403,-4.9514,-1.7507,-1.576,-4.9791,-4.0986
234.76,19.167,-99.641,-45.56,-6.8624,-9.113,0,0,-32.998,-10.434,-2.8,-6.8386,-12.285,-13.563,-17.038,31.658,8.5524,3.7172,-1.4447,4.9619,0,18.658,-18.568,-6.7239,-1.44,-1.7937,-5.2781,-4.5515
251.27,16.972,-101.74,-55.011,-6.4115,-13.087,0,0,-30.3,-7.2567,-3.5171,-6.6876,-13.679,-15.09,-19.654,35.638,9.7878,4.4883,-1.3498,6.051,0,17.738,-17.05,-4.6766,-1.8088,-1.7541,-5.8768,-5.0639
243.55,19.549,-111.29,-38.736,-6.3959,-10.875,0,0,-32.32,-9.6614,-3.6198,-5.8502,-14.777,-14.453,-18.745,33.538,13.31,3.1605,-1.3465,6.4127,0,18.381,-18.187,-6.2262,-1.8616,-1.5345,-6.3484,-4.85
254.44,14.817,-108.64,-51.983,-8.7928,-10.229,0,0,-25.161,-10.197,-3.957,-5.5241,-11.806,-17.032,-20.647,36.327,12.215,4.2413,-1.8511,4.4302,0,17.269,-14.158,-6.5712,-2.035,-1.449,-5.0721,-5.7155
205.7,20.938,-77.357,-42.784,-6.4308,-12.852,0,0,-27.194,-8.2827,-3.9501,-5.9694,-15.765,-15.367,-11.618,24.153,-1.3585,3.4908,-1.3538,5.8883,0,16.628,-15.303,-5.3378,-2.0315,-1.5657,-6.7731,-5.1567
234.2,19.796,-100.82,-46.387,-8.5401,-9.3717,0,0,-32.528,-7.3929,-4.1325,-5.952,-11.38,-13.705,-17.064,31.022,8.7243,3.7847,-1.7979,3.5295,0,17.896,-18.304,-4.7643,-2.1253,-1.5612,-4.889,-4.5988
205.25,19.252,-77.622,-40.092,-8.7497,-9.8038,0,0,-28.948,-10.526,-2.8992,-6.9001,-13.038,-15.354,-11.486,24.822,-1.0671,3.2711,-1.842,4.9459,0,17.516,-16.289,-6.7836,-1.491,-1.8099,-5.6015,-5.1524
238.73,21.805,-102.86,-45.789,-8.1547,-9.4928,0,0,-33.151,-8.7884,-3.9727,-5.6561,-12.191,-15.988,-17.433,32.462,10.188,3.7359,-1.7168,5.5471,0,18.847,-18.655,-5.6636,-2.0431,-1.4836,-5.2376,-5.3651
229.02,22.527,-87.348,-52.5,-6.738,-13.008,0,0,-30.339,-9.1474,-3.3231,-5.8331,-15.979,-14.2,-15.304,29.953,3.867,4.2835,-1.4185,7.2625,0,18.028,-17.072,-5.895,-1.709,-1.53,-6.865,-4.7652
237.97,20.398,-96.44,-45.629,-7.7462,-11.883,0,0,-30.318,-9.4187,-3.599,-6.0082,-16.027,-17.089,-16.972,32.577,7.6378,3.7228,-1.6308,8.3837,0,18.434,-17.06,-6.0698,-1.8509,-1.5759,-6.8857,-5.7346
220.87,14.214,-79.785,-53.566,-6.9574,-9.6239,0,0,-27.617,-8.1971,-3.3503,-5.3573,-11.871,-16.912,-14.689,28.617,0.011107,4.3704,-1.4647,3.3032,0,17.155,-15.54,-5.2826,-1.723,-1.4052,-5.1002,-5.6751
227.04,18.526,-81.374,-54.234,-6.2008,-12.433,0,0,-27.343,-9.3961,-2.9199,-5.5863,-16.114,-17.228,-15.095,29.945,1.3369,4.4249,-1.3054,7.2313,0,17.639,-15.386,-6.0553,-1.5017,-1.4653,-6.9231,-5.7813
241.42,22.628,-95.571,-48.833,-7.1424,-12.571,0,0,-33.262,-10.421,-4.1692,-6.8826,-15.319,-15.252,-17.064,33.797,8.0196,3.9843,-1.5037,9.6812,0,19.502,-18.717,-6.716,-2.1441,-1.8053,-6.5813,-5.118
233.07,15.141,-92.932,-53.878,-6.6487,-11.643,0,0,-24.999,-9.8559,-2.844,-6.4945,-13.596,-12.108,-17.228,30.468,4.9222,4.3959,-1.3997,3.3097,0,16.177,-14.067,-6.3516,-1.4626,-1.7035,-5.8414,-4.0632
215.04,18.731,-84.58,-46.37,-6.8762,-10.556,0,0,-24.908,-9.3865,-3.8037,-5.5856,-14.265,-15.858,-13.752,26.123,1.3569,3.7833,-1.4476,4.3196,0,16.408,-14.016,-6.0491,-1.9562,-1.4651,-6.1285,-5.3213
237.62,18.053,-105.15,-46.42,-9.0832,-10.213,0,0,-25.85,-10.108,-3.0294,-5.7193,-13.48,-12.479,-18.101,31.2,9.884,3.7874,-1.9122,3.0905,0,16.439,-14.546,-6.5142,-1.558,-1.5001,-5.7912,-4.1877
254.76,19.756,-108.6,-48.619,-8.718,-13.37,0,0,-34.804,-8.6005,-3.237,-6.2515,-13.497,-12.718,-19.873,36.917,13.146,3.9668,-1.8354,6.7103,0,18.957,-19.585,-5.5425,-1.6647,-1.6397,-5.7986,-4.2677
242.97,16.209,-111.07,-44.609,-7.0569,-11.97,0,0,-25.881,-7.26,-3.5355,-6.8423,-12.024,-14.132,-19.446,32.256,12.063,3.6396,-1.4857,2.5089,0,15.827,-14.564,-4.6787,-1.8183,-1.7947,-5.1657,-4.7423
240.08,17.541,-91.671,-52.251,-6.8724,-11.85,0,0,-31.681,-8.928,-3.1947,-6.7634,-12.451,-17.785,-17.326,33.67,5.9899,4.2632,-1.4468,6.9145,0,18.819,-17.827,-5.7536,-1.643,-1.774,-5.3492,-5.9682
249.85,15.29,-105.45,-41.157,-7.6666,-12.581,0,0,-32.611,-9.3636,-3.0897,-4.9869,-15.332,-17.483,-19.318,36.342,11.478,3.358,-1.614,7.9472,0,18.959,-18.351,-6.0343,-1.589,-1.308,-6.5871,-5.8667
224.27,20.709,-83.118,-56.069,-8.2315,-11.203,0,0,-24.363,-9.1385,-4.0323,-5.9176,-14.456,-15.927,-14.799,28.36,1.5503,4.5747,-1.733,5.4197,0,16.671,-13.71,-5.8892,-2.0737,-1.5521,-6.2106,-5.3448
263.16,14.1,-109.88,-52.503,-7.6212,-11.783,0,0,-31.415,-9.4669,-4.0543,-5.969,-11.276,-16.413,-21.593,39.62,13.71,4.2837,-1.6045,6.0947,0,18.875,-17.678,-6.1009,-2.0851,-1.5656,-4.8444,-5.5078
232.09,17.244,-86.563,-42.443,-8.4442,-13.206,0,0,-35.132,-8.3036,-3.8838,-6.2381,-15.478,-16.453,-15.545,32.524,4.0285,3.4629,-1.7777,9.2717,0,19.38,-19.769,-5.3512,-1.9974,-1.6362,-6.6497,-5.5212
228.36,16.439,-86.157,-50.927,-6.5781,-10.278,0,0,-34.103,-8.3872,-3.0155,-5.2333,-14.098,-13.29,-15.648,30.781,3.2371,4.1551,-1.3849,5.1973,0,18.587,-19.19,-5.4051,-1.5508,-1.3727,-6.0568,-4.4599
229.53,18.995,-87.527,-54.461,-6.1746,-9.4691,0,0,-27.222,-8.7347,-3.571,-7.0169,-14.906,-16.334,-15.909,29.991,3.4836,4.4435,-1.2999,6.1576,0,17.34,-15.318,-5.629,-1.8365,-1.8405,-6.4039,-5.4814
214.37,21.507,-78.59,-50.994,-8.6422,-12.006,0,0,-28.618,-9.1714,-3.4303,-5.312,-13.602,-14.048,-12.891,26.435,-0.23664,4.1606,-1.8194,4.7102,0,17.332,-16.104,-5.9105,-1.7641,-1.3933,-5.8439,-4.714
215.62,21.46,-92.021,-40.52,-8.1033,-10.635,0,0,-25.572,-7.9378,-4.0313,-6.6377,-14.075,-15.657,-13.959,25.596,4.0534,3.306,-1.706,4.2466,0,16.067,-14.389,-5.1154,-2.0732,-1.741,-6.0472,-5.2541
226.53,20.574,-99.906,-40.745,-7.3547,-11.753,0,0,-32.349,-7.2748,-3.7313,-5.5125,-11.438,-14.021,-15.907,28.851,7.9057,3.3244,-1.5483,3.1911,0,17.53,-18.203,-4.6882,-1.9189,-1.4459,-4.9143,-4.7051
242.59,15.356,-108.06,-41.499,-7.2615,-13.279,0,0,-25.542,-10.527,-3.419,-6.2633,-12.304,-15.149,-19.025,32.932,11.194,3.3859,-1.5287,4.2355,0,16.661,-14.373,-6.784,-1.7584,-1.6428,-5.2862,-5.0835
244.99,15.658,-95.022,-54.836,-8.6324,-12.803,0,0,-31.698,-8.0913,-2.8705,-4.9767,-15.052,-12.196,-18.446,34.552,7.0076,4.474,-1.8173,5.484,0,17.921,-17.837,-5.2144,-1.4762,-1.3054,-6.4668,-4.0927
253.31,17.802,-111.07,-41.544,-8.2488,-9.9723,0,0,-31.959,-9.9072,-3.9771,-6.7144,-15.282,-16.339,-19.902,36.777,13.898,3.3896,-1.7366,8.4175,0,18.931,-17.984,-6.3846,-2.0454,-1.7612,-6.5655,-5.483
240.51,19.905,-105.94,-45.598,-7.8959,-11.9,0,0,-31.05,-7.8983,-2.9313,-5.5933,-12.811,-14.223,-18.207,32.329,10.85,3.7203,-1.6623,4.0852,0,17.563,-17.472,-5.09,-1.5075,-1.4671,-5.5038,-4.7727
218.33,17.266,-92.858,-46.435,-8.1116,-9.3928,0,0,-24.098,-9.2971,-2.9443,-7.1915,-10.858,-12.521,-15.044,26.198,3.9853,3.7886,-1.7077,0.79399,0,15.466,-13.56,-5.9915,-1.5142,-1.8863,-4.665,-4.2018
207.96,18.526,-83.246,-42.921,-6.1197,-12.507,0,0,-26.87,-7.7642,-3.7612,-6.4811,-13.142,-12.893,-12.738,24.183,0.32193,3.5019,-1.2884,2.9,0,15.866,-15.12,-5.0036,-1.9343,-1.7,-5.6462,-4.3267
238.33,14.369,-95.344,-55.468,-7.7411,-9.1206,0,0,-24.502,-9.12,-3.5457,-6.7066,-12.559,-14.758,-18.1,31.96,6.1062,4.5256,-1.6297,3.3567,0,16.4,-13.787,-5.8773,-1.8235,-1.7591,-5.3959,-4.9523
225.94,14.889,-89.677,-40.598,-6.3788,-9.9999,0,0,-33.414,-7.6263,-3.8173,-6.9843,-15.443,-14.357,-15.495,30.196,4.1458,3.3124,-1.3429,6.6533,0,18.131,-18.803,-4.9147,-1.9632,-1.8319,-6.6347,-4.8179
255.88,21.567,-111.74,-48.263,-6.8164,-10.797,0,0,-32.87,-9.9124,-3.3515,-5.5526,-16.092,-15.459,-20.104,36.985,14.578,3.9378,-1.435,8.3431,0,19.227,-18.496,-6.388,-1.7236,-1.4564,-6.9138,-5.1876
229.1,17.978,-110.92,-39.125,-6.2201,-9.0128,0,0,-25.07,-9.1357,-2.8232,-4.9024,-11.398,-14.887,-17.545,28.375,11.325,3.1922,-1.3095,0.41218,0,15.805,-14.107,-5.8874,-1.4519,-1.2859,-4.8971,-4.9955
249.41,17.784,-101.51,-55.639,-8.1846,-9.9286,0,0,-33.315,-8.7413,-3.2382,-6.1153,-11.228,-14.006,-19.22,35.618,10.007,4.5396,-1.7231,4.6743,0,18.826,-18.747,-5.6333,-1.6654,-1.604,-4.8238,-4.7
242.42,22.285,-113,-50.179,-8.0201,-9.2331,0,0,-23.618,-8.5886,-3.4203,-6.9501,-13.559,-13.006,-19.124,31.151,13.018,4.0941,-1.6884,2.7604,0,15.659,-13.29,-5.5349,-1.759,-1.823,-5.8253,-4.3643
254.48,16.675,-102.16,-55.153,-6.7006,-12.781,0,0,-30.168,-10.486,-3.3179,-5.2739,-15.112,-14.186,-19.958,36.963,10.378,4.4999,-1.4107,7.1885,0,18.508,-16.976,-6.7579,-1.7063,-1.3833,-6.4925,-4.7605
242.62,19.284,-102.72,-47.069,-6.4482,-12.04,0,0,-32.992,-10.16,-3.0079,-7.2593,-11.408,-14.104,-18.205,33.658,10.157,3.8404,-1.3575,5.6185,0,18.744,-18.565,-6.5476,-1.5469,-1.9041,-4.901,-4.733
249.31,15.28,-103.44,-52.308,-7.6545,-9.0782,0,0,-25.722,-10.642,-3.4541,-7.093,-14.784,-15.133,-19.671,35.046,10.035,4.2678,-1.6115,6.07,0,17.283,-14.474,-6.8582,-1.7764,-1.8605,-6.3517,-5.0782
251.74,18.281,-109.47,-50.669,-8.0995,-11.391,0,0,-26.306,-7.4839,-3.5528,-7.1109,-12.761,-17.318,-20.111,34.981,12.446,4.1341,-1.7052,5.0339,0,16.848,-14.803,-4.823,-1.8271,-1.8652,-5.4826,-5.8113
242.64,15.876,-103.35,-52.508,-8.2674,-10.868,0,0,-24.427,-10.605,-3.2282,-5.1719,-12.362,-13.227,-18.965,32.685,9.3412,4.2841,-1.7405,2.6691,0,16.437,-13.745,-6.8345,-1.6602,-1.3566,-5.3112,-4.4386
209.7,18.534,-83.449,-38.863,-7.0799,-9.6184,0,0,-31.373,-9.1181,-3.4913,-6.5293,-10.966,-16.675,-12.591,25.856,1.246,3.1708,-1.4905,4.0935,0,17.96,-17.654,-5.8761,-1.7955,-1.7126,-4.7115,-5.5956
239.51,17.378,-106.87,-47.359,-6.2228,-12.873,0,0,-25.948,-8.4237,-3.5261,-5.0586,-13.322,-12.943,-18.699,31.372,10.428,3.864,-1.3101,2.7152,0,16.061,-14.601,-5.4286,-1.8134,-1.3268,-5.7236,-4.3432
233.42,14.665,-88.685,-44.888,-7.3953,-9.888,0,0,-34.452,-9.5986,-4.1578,-5.2768,-15.707,-14.779,-16.283,32.828,4.6117,3.6624,-1.5569,7.911,0,19.328,-19.387,-6.1858,-2.1383,-1.3841,-6.7481,-4.9596
247.64,17.895,-103.1,-49.62,-8.5609,-12.059,0,0,-31.324,-8.2988,-3.806,-6.8212,-14.213,-12.637,-19.007,34.767,10.212,4.0485,-1.8023,6.1612,0,17.886,-17.626,-5.3481,-1.9574,-1.7892,-6.1063,-4.2406
253.55,14.929,-112.54,-39.261,-8.9446,-11.185,0,0,-30.632,-10.15,-3.2681,-6.9899,-11.768,-17.737,-20.282,36.94,14.154,3.2033,-1.8831,6.3451,0,18.513,-17.237,-6.5409,-1.6807,-1.8334,-5.0557,-5.952
233.22,19.285,-84.542,-54.022,-7.0327,-13.172,0,0,-30.214,-10.055,-3.3099,-5.2571,-15.506,-16.013,-15.853,31.877,3.1474,4.4076,-1.4806,7.922,0,18.576,-17.002,-6.4802,-1.7022,-1.3789,-6.6619,-5.3734
237.22,16.632,-102.43,-45.77,-9.1042,-12.916,0,0,-24.631,-7.7714,-2.9426,-6.2361,-12.95,-15.146,-18.01,31.092,8.5819,3.7344,-1.9167,3.2,0,15.785,-13.86,-5.0082,-1.5133,-1.6357,-5.5636,-5.0827
201.78,19.154,-75.871,-46.376,-7.2209,-10.096,0,0,-24.942,-9.0022,-3.5372,-5.4283,-13.097,-15.147,-11.339,23.034,-2.4063,3.7838,-1.5202,2.7564,0,16.073,-14.035,-5.8014,-1.8191,-1.4238,-5.6269,-5.083
236.5,19.23,-81.38,-53.32,-7.9149,-13.203,0,0,-34.831,-10.056,-4.0843,-5.4723,-14.804,-16.968,-15.711,33.948,2.8765,4.3504,-1.6663,10.037,0,20.255,-19.6,-6.4804,-2.1005,-1.4353,-6.3602,-5.6941
204.46,15.856,-79.65,-43.795,-6.4629,-10.595,0,0,-23.995,-9.3797,-3.2922,-5.1611,-14.654,-13.005,-12.311,23.597,-1.3819,3.5732,-1.3606,2.4106,0,15.479,-13.502,-6.0447,-1.6931,-1.3537,-6.296,-4.364
254.55,19.354,-109.69,-51.355,-8.8781,-10.815,0,0,-28.094,-9.4384,-3.5127,-5.7791,-15.509,-14.656,-20.213,36.098,13.042,4.1901,-1.8691,6.5055,0,17.674,-15.809,-6.0825,-1.8065,-1.5158,-6.6632,-4.9181
237.82,22.411,-101.96,-50.374,-6.2981,-12.675,0,0,-27.061,-10.415,-4.1994,-5.5023,-14.286,-13.136,-17.575,31.147,9.2365,4.11,-1.3259,5.405,0,17.22,-15.228,-6.712,-2.1597,-1.4432,-6.1378,-4.4079
240.51,20.118,-108.41,-41.45,-8.3292,-11.511,0,0,-28.826,-10.635,-3.1931,-6.572,-11.795,-15.213,-18.214,32.402,11.847,3.3819,-1.7535,4.7633,0,17.689,-16.221,-6.8539,-1.6421,-1.7238,-5.0673,-5.105
212.98,20.05,-81.694,-41.111,-7.1746,-10.857,0,0,-31.291,-7.7936,-3.3451,-5.5014,-15.929,-16.882,-12.771,26.586,0.90307,3.3542,-1.5105,6.6379,0,17.886,-17.608,-5.0225,-1.7203,-1.443,-6.8435,-5.6651
238.21,20.058,-103.34,-40.88,-7.0069,-12.895,0,0,-26.059,-10.05,-2.9431,-6.886,-16.023,-17.758,-17.601,31.773,9.6968,3.3354,-1.4751,7.591,0,17.173,-14.664,-6.4769,-1.5136,-1.8062,-6.8838,-5.9591
220.74,16.825,-76.694,-51.711,-6.728,-12.313,0,0,-30.347,-9.4509,-3.8114,-5.574,-14.16,-14.912,-13.976,29.079,-0.5167,4.2191,-1.4164,6.3266,0,18.112,-17.076,-6.0906,-1.9601,-1.462,-6.0837,-5.0039
220.75,17.422,-75.857,-53.947,-6.6262,-11.466,0,0,-34.896,-7.878,-3.8936,-6.1572,-10.911,-14.666,-13.855,29.415,-0.4858,4.4015,-1.395,5.0986,0,18.971,-19.636,-5.0769,-2.0024,-1.615,-4.6878,-4.9216
238.52,17.671,-93.495,-54.804,-8.6264,-11.64,0,0,-30.161,-9.0925,-3.9922,-5.3508,-11.527,-13.601,-17.42,32.614,6.2051,4.4714,-1.8161,4.2288,0,17.926,-16.972,-5.8596,-2.0531,-1.4035,-4.9524,-4.564
239.18,17.903,-88.058,-56.521,-8.3348,-11.001,0,0,-32.607,-9.8178,-3.9005,-6.5134,-12.724,-13.693,-16.962,33.603,4.7367,4.6115,-1.7547,6.6119,0,18.995,-18.348,-6.327,-2.006,-1.7084,-5.4667,-4.5949
260,14.657,-105.86,-56.609,-6.1259,-11.414,0,0,-34.035,-7.5676,-3.2387,-5.9844,-11.426,-15.943,-21.073,38.74,12.092,4.6187,-1.2897,5.4252,0,19.038,-19.152,-4.8769,-1.6656,-1.5697,-4.909,-5.3499
229.82,19.009,-97.996,-43.33,-7.4706,-10.833,0,0,-30.067,-7.7034,-3.5193,-4.9749,-13.369,-16.26,-16.375,29.91,7.2851,3.5353,-1.5728,4.3529,0,17.462,-16.919,-4.9644,-1.8099,-1.3049,-5.7436,-5.4563
234.28,16.102,-95.952,-43.79,-8.0157,-11.649,0,0,-32.583,-9.1415,-4.0979,-6.423,-11.615,-13.653,-16.904,31.982,6.9247,3.5728,-1.6875,5.0029,0,18.276,-18.335,-5.8912,-2.1075,-1.6847,-4.9903,-4.5816
247.79,20.541,-98.254,-55.164,-6.8691,-11.106,0,0,-30.611,-10.62,-2.8916,-5.636,-14.163,-17.689,-18.479,35.219,9.0396,4.5008,-1.4461,7.7281,0,19.137,-17.225,-6.8438,-1.4871,-1.4783,-6.0848,-5.9358
219.55,18.779,-80.827,-45.398,-6.5686,-10.703,0,0,-33.598,-7.2829,-3.1147,-6.8892,-14.111,-17.817,-13.72,28.759,1.1503,3.704,-1.3829,7.0796,0,18.661,-18.906,-4.6934,-1.6019,-1.807,-6.0623,-5.9789
228.04,18.417,-88.633,-51.092,-7.8232,-11.458,0,0,-25.226,-7.2084,-4.1716,-5.0591,-14.977,-17.878,-15.788,29.361,3.5111,4.1686,-1.647,5.333,0,16.552,-14.195,-4.6454,-2.1454,-1.327,-6.4344,-5.9993
256.89,15.592,-107.59,-55.296,-6.4623,-11.905,0,0,-25.562,-9.3589,-3.5283,-5.5399,-15.474,-15.546,-20.941,36.721,11.929,4.5116,-1.3605,6.0487,0,17.074,-14.384,-6.0313,-1.8145,-1.4531,-6.6481,-5.2166
255.17,14.588,-109.72,-49.86,-8.5835,-9.1254,0,0,-31.075,-8.5633,-3.8035,-6.0354,-14.777,-12.259,-20.703,36.872,12.863,4.068,-1.8071,5.3572,0,17.879,-17.486,-5.5186,-1.9561,-1.5831,-6.3488,-4.1136
203.5,14.998,-79.032,-38.826,-7.166,-13.367,0,0,-25.86,-8.1933,-3.6428,-5.2371,-11.259,-15.737,-11.979,23.902,-1.5016,3.1678,-1.5086,2.0486,0,15.877,-14.552,-5.2801,-1.8735,-1.3737,-4.837,-5.2808
264.99,21.284,-111.61,-57.026,-6.3588,-11.872,0,0,-33.843,-10.367,-3.99,-5.7484,-12.754,-15.15,-21.284,39.716,15.235,4.6527,-1.3387,7.7792,0,19.891,-19.044,-6.681,-2.052,-1.5078,-5.4794,-5.0839
240.03,19.143,-102.27,-41.822,-8.9827,-12.965,0,0,-32.691,-9.3245,-4.1509,-5.4753,-11.232,-15.87,-17.622,33.238,9.8824,3.4122,-1.8911,5.7055,0,18.707,-18.395,-6.0091,-2.1347,-1.4361,-4.8257,-5.3255
236.63,17.442,-102.43,-40.363,-7.1431,-10.553,0,0,-32.854,-10.225,-3.4035,-6.2592,-11.597,-15.223,-17.453,32.411,9.6205,3.2932,-1.5038,5.1891,0,18.692,-18.487,-6.5891,-1.7504,-1.6418,-4.9826,-5.1082
233.65,17.045,-105.68,-39.959,-8.0889,-10.088,0,0,-28.361,-8.7232,-3.7715,-5.1415,-12.703,-14.425,-17.569,30.579,9.9789,3.2602,-1.7029,3.093,0,16.874,-15.959,-5.6216,-1.9396,-1.3486,-5.4576,-4.8406
