-84.301,-116.59,-100.33,-31.613,-40.807,-40.133
-68.074,-108.9,-140.24,-25.528,-38.115,-56.096
-90.419,-93.13,-116.24,-33.907,-32.595,-46.498
-68.92,-91.42,-120.48,-25.845,-31.997,-48.191
-94.181,-101.47,-116.43,-35.318,-35.515,-46.571
-94.588,-112.93,-147.7,-35.471,-39.526,-59.08
-77.269,-85.313,-124.69,-28.976,-29.86,-49.876
-75.181,-82.093,-138.12,-28.193,-28.732,-55.247
-79.717,-86.723,-116.56,-29.894,-30.353,-46.625
-89.697,-86.685,-129.2,-33.636,-30.34,-51.678
-65.216,-95.839,-117.59,-24.456,-33.544,-47.037
-66.757,-83.792,-125.75,-25.034,-29.327,-50.3
-73.906,-105.34,-108.78,-27.715,-36.868,-43.513
-76.069,-113.01,-126.16,-28.526,-39.554,-50.465
-72.064,-88.782,-143.67,-27.024,-31.074,-57.468
-68.37,-80.679,-134.82,-25.639,-28.238,-53.926
-81.213,-88.143,-101.32,-30.455,-30.85,-40.529
-92.884,-117.61,-149.31,-34.832,-41.164,-59.722
-67.322,-102.54,-121.97,-25.246,-35.89,-48.787
-81.21,-110.27,-120.06,-30.454,-38.595,-48.025
-73.806,-101.94,-120.73,-27.677,-35.677,-48.292
-80.922,-91.66,-124.37,-30.346,-32.081,-49.748
-92.087,-89.447,-135.86,-34.532,-31.307,-54.344
-73.935,-108.36,-103.05,-27.725,-37.926,-41.218
-94.666,-99.051,-111.25,-35.5,-34.668,-44.502
-79.927,-96.134,-137.86,-29.973,-33.647,-55.143
-82.758,-97.041,-147.91,-31.034,-33.964,-59.165
-65.324,-88.491,-122.23,-24.496,-30.972,-48.891
-86.449,-97.677,-127.06,-32.418,-34.187,-50.822
-79.127,-113.16,-144.23,-29.673,-39.605,-57.692
-64.941,-91.484,-103.89,-24.353,-32.019,-41.555
-95.627,-93.664,-107.68,-35.86,-32.782,-43.07
-86.679,-91.203,-129.71,-32.505,-31.921,-51.885
-71.685,-117.48,-107.46,-26.882,-41.119,-42.982
-79.889,-110.44,-147.55,-29.958,-38.653,-59.021
-71.72,-107.5,-100.82,-26.895,-37.623,-40.327
-93.264,-116.17,-116.36,-34.974,-40.66,-46.543
-91.917,-103.43,-133.26,-34.469,-36.201,-53.303
-85.903,-107.51,-124.33,-32.214,-37.627,-49.734
-72.41,-88.07,-124.23,-27.154,-30.824,-49.69
-95.736,-98.122,-146.27,-35.901,-34.343,-58.509
-78.692,-92.882,-141.45,-29.51,-32.509,-56.58
-82.987,-84.59,-104.14,-31.12,-29.607,-41.655
-77.038,-90.192,-137.54,-28.889,-31.567,-55.017
-95.523,-90.771,-120.46,-35.821,-31.77,-48.183
-71.036,-111.58,-126.61,-26.639,-39.053,-50.645
-73.921,-106.46,-105.38,-27.72,-37.26,-42.153
-70.282,-85.947,-113.08,-26.356,-30.082,-45.232
-90.584,-84.717,-112.74,-33.969,-29.651,-45.095
-87.913,-119.9,-107.31,-32.967,-41.966,-42.926
-85.2,-85.067,-112.14,-31.95,-29.773,-44.856
-94.069,-85.571,-104.55,-35.276,-29.95,-41.822
-67.074,-111.88,-106.95,-25.153,-39.157,-42.779
-67.285,-99.092,-104.09,-25.232,-34.682,-41.635
-82.963,-85.901,-145.33,-31.111,-30.065,-58.133
-75.177,-91.92,-122.7,-28.192,-32.172,-49.079
-85.95,-81.43,-133.61,-32.231,-28.501,-53.442
-87.434,-84.558,-120.93,-32.788,-29.595,-48.37
-85.789,-97.979,-117.76,-32.171,-34.293,-47.106
-82.835,-98.01,-135.14,-31.063,-34.303,-54.055
-64.056,-101.29,-127.03,-24.021,-35.452,-50.81
-87.765,-115.58,-112.57,-32.912,-40.451,-45.029
-88.558,-85.106,-101.9,-33.209,-29.787,-40.762
-76.951,-86.94,-140.71,-28.857,-30.429,-56.282
-79.709,-96.158,-146.26,-29.891,-33.655,-58.503
-88.995,-106.23,-144.76,-33.373,-37.181,-57.904
-84.533,-96.329,-113.93,-31.7,-33.715,-45.57
-64.3,-88.444,-122.79,-24.112,-30.955,-49.115
-89.444,-84.25,-133.85,-33.541,-29.488,-53.541
-69.354,-98.815,-102.71,-26.008,-34.585,-41.084
-84.411,-89.561,-110.64,-31.654,-31.346,-44.257
-80.997,-82.257,-123.37,-30.374,-28.79,-49.349
-65.292,-115.17,-147.46,-24.485,-40.311,-58.983
-65.26,-114.68,-131.44,-24.473,-40.138,-52.574
-88.87,-98.755,-148.52,-33.326,-34.564,-59.408
-87.705,-105.82,-148.32,-32.889,-37.037,-59.326
-81.771,-107.35,-147.94,-30.664,-37.573,-59.174
-74.205,-110.7,-131.84,-27.827,-38.744,-52.737
-64.696,-83.659,-138.95,-24.261,-29.281,-55.579
-64.921,-84.626,-103.43,-24.345,-29.619,-41.373
-75.922,-84.878,-102.1,-28.471,-29.707,-40.839
-82.896,-119.24,-146.39,-31.086,-41.735,-58.556
-72.321,-89.22,-146.71,-27.12,-31.227,-58.684
-93.23,-119.92,-133.28,-34.961,-41.972,-53.31
-81.799,-114.02,-136.41,-30.675,-39.905,-54.562
-71.747,-109,-111.99,-26.905,-38.149,-44.795
-70.393,-98.561,-123,-26.397,-34.497,-49.2
-78.8,-98.452,-133.55,-29.55,-34.458,-53.421
-71.369,-99.779,-143.54,-26.763,-34.922,-57.415
-78.113,-102.34,-101.19,-29.292,-35.818,-40.478
-82.082,-92.815,-124,-30.781,-32.485,-49.598
-94.662,-83.429,-146.88,-35.498,-29.2,-58.75
-89.048,-96.047,-102.39,-33.393,-33.616,-40.957
-69.592,-116.67,-131.6,-26.097,-40.834,-52.641
-75.985,-92.746,-100.44,-28.494,-32.461,-40.178
-90.03,-100.38,-133.14,-33.761,-35.132,-53.254
-95.485,-116.86,-110.23,-35.807,-40.901,-44.091
-74.752,-93.143,-137.69,-28.032,-32.6,-55.076
-70.295,-92.386,-107.38,-26.361,-32.335,-42.952
-84.815,-88.74,-111.99,-31.806,-31.059,-44.796
-69.164,-119.15,-135.63,-25.937,-41.702,-54.252
-76.462,-83.18,-106.81,-28.673,-29.113,-42.723
-87.21,-82.338,-129.85,-32.704,-28.818,-51.942
-94.94,-114.25,-124.99,-35.603,-39.986,-49.995
-69.875,-98.315,-102.23,-26.203,-34.41,-40.894
-81.69,-116.86,-128.02,-30.634,-40.902,-51.206
-80.007,-108.34,-146.89,-30.002,-37.919,-58.756
-68.034,-118.73,-124.62,-25.513,-41.556,-49.847
-70.152,-103.8,-138.63,-26.307,-36.33,-55.453
-81.635,-86.815,-139.89,-30.613,-30.385,-55.958
-66.452,-114.84,-126.8,-24.919,-40.196,-50.72
-66.013,-88.609,-133.11,-24.755,-31.013,-53.246
-71.145,-105.93,-105.82,-26.679,-37.076,-42.327
-67.559,-114.98,-115.95,-25.335,-40.242,-46.378
-95.42,-119,-120.07,-35.782,-41.651,-48.03
-94.826,-84.473,-116.01,-35.56,-29.565,-46.406
-95.905,-106.48,-120.49,-35.964,-37.267,-48.195
-70.761,-118.14,-126.16,-26.535,-41.348,-50.466
-94.011,-97.736,-104.23,-35.254,-34.208,-41.691
-71.504,-110.32,-121.54,-26.814,-38.614,-48.615
-83.21,-101.68,-135.95,-31.204,-35.588,-54.381
-81.24,-110.41,-148.04,-30.465,-38.644,-59.215
-82.178,-95.753,-105.11,-30.817,-33.513,-42.044
-86.976,-86.021,-113.01,-32.616,-30.107,-45.205
-86.394,-103.3,-143.35,-32.398,-36.154,-57.34
-75.079,-111.17,-108.9,-28.155,-38.91,-43.56
-80.914,-94.275,-112.87,-30.343,-32.996,-45.147
-86.601,-110.63,-129.77,-32.476,-38.719,-51.909
-78.523,-118.81,-141.32,-29.446,-41.583,-56.527
-70.4,-95.05,-121.58,-26.4,-33.267,-48.633
-93.166,-118.57,-127.43,-34.937,-41.499,-50.972
-74.878,-115.39,-135.06,-28.079,-40.387,-54.023
-95.471,-117.98,-140.82,-35.801,-41.294,-56.326
-79.32,-103.53,-111.35,-29.745,-36.234,-44.542
-78.338,-101.97,-131.46,-29.377,-35.689,-52.584
-81.022,-101.8,-126.73,-30.383,-35.629,-50.692
-72.318,-86.708,-136.58,-27.119,-30.348,-54.633
-84.787,-111.43,-109.77,-31.795,-39.001,-43.909
-76.579,-89.176,-148.67,-28.717,-31.212,-59.469
-95.37,-119.78,-132.06,-35.764,-41.922,-52.823
-89.136,-81.408,-115.91,-33.426,-28.493,-46.365
-66.835,-104.08,-120.62,-25.063,-36.429,-48.246
-85.715,-94.004,-100.12,-32.143,-32.901,-40.047
-95.928,-117.67,-129.13,-35.973,-41.185,-51.653
-75.998,-95.664,-128.1,-28.499,-33.482,-51.241
-95.331,-105.32,-139.22,-35.749,-36.861,-55.686
-94.047,-85.446,-132.75,-35.268,-29.906,-53.099
-87.978,-111.02,-104.28,-32.992,-38.859,-41.714
-74.534,-101.62,-128.58,-27.95,-35.566,-51.432
-92.095,-81.427,-100.59,-34.536,-28.499,-40.237
-70.273,-94.516,-107.38,-26.352,-33.081,-42.952
-69.222,-82.475,-117.93,-25.958,-28.866,-47.17
-95.557,-109.33,-136.61,-35.834,-38.266,-54.643
-89.558,-112.67,-132.35,-33.584,-39.434,-52.94
-67.297,-101.05,-113.87,-25.236,-35.367,-45.548
-86.868,-89.139,-106.82,-32.576,-31.199,-42.729
-72.27,-88.798,-126.92,-27.101,-31.079,-50.769
-84.485,-102.45,-148.09,-31.682,-35.859,-59.234
-88.411,-82.432,-130.4,-33.154,-28.851,-52.16
-69.911,-99.779,-112.52,-26.217,-34.923,-45.006
-77.838,-100.25,-102.71,-29.189,-35.088,-41.084
-69.748,-97.615,-117.98,-26.155,-34.165,-47.192
-86.888,-113.09,-141.77,-32.583,-39.581,-56.706
-88.541,-114.16,-141.29,-33.203,-39.955,-56.517
-91.456,-88.344,-142.93,-34.296,-30.921,-57.171
-64.984,-81.839,-126.89,-24.369,-28.644,-50.757
-79.662,-94.353,-115.71,-29.873,-33.023,-46.283
-76.523,-89.328,-132.31,-28.696,-31.265,-52.923
-68.92,-93.651,-142.62,-25.845,-32.778,-57.048
-93.228,-119.7,-116.59,-34.96,-41.895,-46.636
-65.9,-81.948,-117.35,-24.713,-28.682,-46.938
-69.888,-116.04,-128.85,-26.208,-40.613,-51.542
-71.297,-80.387,-132.29,-26.736,-28.135,-52.918
-87.164,-92.487,-129.03,-32.687,-32.37,-51.612
-95.982,-81.928,-113.99,-35.993,-28.675,-45.595
-75.71,-94.315,-119.31,-28.391,-33.01,-47.725
-86.263,-109.25,-120.02,-32.349,-38.238,-48.009
-85.801,-119.39,-114.58,-32.175,-41.787,-45.834
-94.503,-98.36,-122.45,-35.439,-34.426,-48.98
-71.671,-111.34,-141.97,-26.877,-38.968,-56.789
-78.632,-96.852,-132.07,-29.487,-33.898,-52.828
-86.886,-112.57,-101.58,-32.582,-39.401,-40.63
-80.099,-115.21,-122.78,-30.037,-40.323,-49.114
-95.333,-108.91,-135.08,-35.75,-38.118,-54.031
-75.839,-110.89,-104.78,-28.44,-38.812,-41.913
-68.627,-83.764,-130.18,-25.735,-29.317,-52.073
-71.911,-109.73,-116.83,-26.967,-38.407,-46.733
-88.331,-113.25,-137.48,-33.124,-39.639,-54.993
-74.323,-112.23,-121.43,-27.871,-39.279,-48.573
-80.33,-85.73,-146.26,-30.124,-30.006,-58.504
-78.727,-90.554,-139.78,-29.522,-31.694,-55.911
-65.902,-86.231,-131.84,-24.713,-30.181,-52.735
-81.567,-114.97,-110.33,-30.588,-40.24,-44.13
-68.217,-108.73,-114.17,-25.581,-38.056,-45.667
-86.124,-87.724,-130.22,-32.297,-30.703,-52.089
-84.281,-100.82,-115.37,-31.605,-35.286,-46.148
-74.903,-82.565,-133.47,-28.089,-28.898,-53.39
-86.173,-95.795,-125.66,-32.315,-33.528,-50.264
-79.558,-81.02,-115.84,-29.834,-28.357,-46.337
-75.391,-117.32,-113.66,-28.272,-41.061,-45.464
-73.111,-94.26,-110.38,-27.417,-32.991,-44.15
-91.194,-114.69,-127.8,-34.198,-40.142,-51.12
-90.909,-101.78,-124.19,-34.091,-35.624,-49.677
-84.385,-111.68,-140.18,-31.644,-39.088,-56.073
-77.78,-107.52,-115.08,-29.167,-37.632,-46.031
-64.036,-80.341,-146.74,-24.014,-28.119,-58.694
-67.688,-90.18,-143.54,-25.383,-31.563,-57.418
-77.242,-110.56,-113.73,-28.966,-38.695,-45.493
-69.046,-91.369,-112.51,-25.892,-31.979,-45.005
-67.281,-92.232,-119.5,-25.23,-32.281,-47.802
-86.614,-90.64,-148.65,-32.48,-31.724,-59.46
-78.912,-95.579,-118.31,-29.592,-33.453,-47.324
-67.897,-95.912,-141.94,-25.461,-33.569,-56.775
-94.343,-103.26,-135.18,-35.379,-36.14,-54.072
-71.835,-117.81,-113.64,-26.938,-41.233,-45.454
-79.606,-100.49,-114.87,-29.852,-35.173,-45.948
-79.154,-80.386,-122.27,-29.683,-28.135,-48.909
-68.31,-119.05,-121.19,-25.616,-41.668,-48.475
-76.64,-102.82,-104.27,-28.74,-35.989,-41.709
-72.342,-80.489,-134.23,-27.128,-28.171,-53.69
-86.392,-92.523,-132.38,-32.397,-32.383,-52.953
-82.38,-115.87,-101.16,-30.892,-40.556,-40.463
-77.963,-118.68,-137.45,-29.236,-41.538,-54.981
-80.599,-97.288,-146.09,-30.225,-34.051,-58.436
-74.153,-93.197,-120.56,-27.807,-32.619,-48.223
-64.226,-88.837,-109.32,-24.085,-31.093,-43.73
-70.281,-91.186,-136.26,-26.355,-31.915,-54.502
-73.951,-88.323,-109.72,-27.731,-30.913,-43.887
-83.933,-94.406,-135.95,-31.475,-33.042,-54.38
-76.968,-117.23,-149.06,-28.863,-41.031,-59.625
-68.191,-97.63,-136.23,-25.571,-34.171,-54.493
-77.738,-85.223,-136.93,-29.152,-29.828,-54.77
-91.387,-114.28,-129.86,-34.27,-39.998,-51.944
-90.499,-93.887,-134.53,-33.937,-32.86,-53.811
-67.08,-93.403,-138.18,-25.155,-32.691,-55.271
-72.78,-105.28,-149.64,-27.293,-36.849,-59.854
-82.253,-80.917,-135.37,-30.845,-28.321,-54.147
-69.969,-84.622,-101.93,-26.238,-29.618,-40.772
-82.892,-118.33,-105.95,-31.084,-41.416,-42.379
-72.412,-99.518,-112.26,-27.154,-34.831,-44.902
-70.723,-99.653,-102.5,-26.521,-34.879,-41
-87.919,-100.8,-120.33,-32.97,-35.281,-48.134
-82.663,-114.59,-101.56,-30.999,-40.108,-40.622
-89.36,-90.556,-128,-33.51,-31.695,-51.2
-89.214,-86.176,-140.62,-33.455,-30.162,-56.247
-85.837,-99.312,-101.86,-32.189,-34.759,-40.745
-92.061,-100.49,-111.88,-34.523,-35.172,-44.752
-65.053,-118.03,-105.31,-24.395,-41.311,-42.123
-71.389,-95.26,-142.84,-26.771,-33.341,-57.136
-69.144,-100.95,-136.81,-25.929,-35.331,-54.726
-91.23,-92.687,-127.49,-34.211,-32.44,-50.995
-69.136,-93.089,-130.71,-25.926,-32.581,-52.282
-93.683,-105.07,-149.94,-35.131,-36.775,-59.976
-67.011,-81.532,-101.16,-25.129,-28.536,-40.463
-71.41,-88.57,-117.66,-26.779,-30.999,-47.063
-80.504,-117.09,-108.95,-30.189,-40.981,-43.581
-92.225,-106.72,-145.73,-34.584,-37.353,-58.291
-82.284,-118.53,-118.79,-30.857,-41.487,-47.516
-80.63,-87.669,-136.66,-30.236,-30.684,-54.664
-77.539,-100.23,-124.04,-29.077,-35.082,-49.615
-88.401,-102.23,-119.31,-33.15,-35.781,-47.726
-88.406,-87.865,-112.22,-33.152,-30.753,-44.887
-87.342,-93.724,-123.55,-32.753,-32.804,-49.42
-77.225,-101.38,-146.82,-28.959,-35.484,-58.729
-94.938,-106.02,-139.34,-35.602,-37.105,-55.735
-65.572,-107.13,-110.34,-24.589,-37.496,-44.137
-76.352,-114.11,-114.3,-28.632,-39.938,-45.721
-80.922,-95.151,-147.45,-30.346,-33.303,-58.982
-75.386,-88.818,-113.82,-28.27,-31.086,-45.529
-86.687,-97.885,-136.58,-32.508,-34.26,-54.631
-66.703,-113.66,-114.28,-25.014,-39.78,-45.712
-64.209,-110.28,-116.37,-24.078,-38.598,-46.547
-64.072,-86.483,-144.3,-24.027,-30.269,-57.718
-85.311,-88.643,-130.16,-31.992,-31.025,-52.063
-87.676,-118.22,-117.08,-32.879,-41.375,-46.831
-89.519,-87.689,-129.36,-33.57,-30.691,-51.744
-92.651,-117.05,-130.44,-34.744,-40.967,-52.174
-83.608,-112.49,-147.43,-31.353,-39.372,-58.974
-89.324,-115.4,-117.39,-33.496,-40.391,-46.956
-92.885,-107.43,-142.64,-34.832,-37.601,-57.058
-85.182,-105.74,-120.97,-31.943,-37.009,-48.387
-84.225,-84.058,-107.61,-31.584,-29.42,-43.044
-77.085,-88.546,-136.08,-28.907,-30.991,-54.431
-70.894,-81.329,-116.56,-26.585,-28.465,-46.623
-73.435,-88.098,-111.71,-27.538,-30.834,-44.684
-79.736,-106.6,-112.45,-29.901,-37.309,-44.98
-68.509,-101.75,-105.02,-25.691,-35.612,-42.007
-71.802,-82.862,-130.74,-26.926,-29.002,-52.295
-66.527,-100.93,-124.74,-24.948,-35.327,-49.897
-68.766,-92.361,-109.01,-25.787,-32.326,-43.606
-94.079,-113.32,-132.02,-35.28,-39.662,-52.808
-85.82,-105.55,-104.7,-32.183,-36.942,-41.882
-68.309,-92.791,-111.37,-25.616,-32.477,-44.548
-91.774,-88.745,-111.57,-34.415,-31.061,-44.629
-82.13,-106.99,-100.91,-30.799,-37.446,-40.363
-94.557,-112.75,-107.34,-35.459,-39.463,-42.937
-69.522,-97.421,-103.75,-26.071,-34.097,-41.5
-92.774,-89.093,-133.91,-34.79,-31.183,-53.563
-90.552,-111.02,-141.23,-33.957,-38.856,-56.492
-85.55,-104.6,-133.62,-32.081,-36.609,-53.449
-74.235,-97.465,-117.04,-27.838,-34.113,-46.816
-67.218,-84.711,-128.39,-25.207,-29.649,-51.354
-80.059,-96.202,-103.16,-30.022,-33.671,-41.263
-66.444,-85.264,-141.35,-24.916,-29.842,-56.541
-66.325,-87.949,-122.52,-24.872,-30.782,-49.009
-95.631,-106.68,-122.58,-35.862,-37.337,-49.031
-66.026,-105.22,-109.27,-24.76,-36.826,-43.708
-65.954,-110.79,-110.58,-24.733,-38.776,-44.234
-85.685,-110.94,-137.94,-32.132,-38.83,-55.176
-93.161,-116.07,-129.3,-34.935,-40.624,-51.719
-78.336,-113.61,-146.52,-29.376,-39.765,-58.609
-93.196,-95.646,-141.94,-34.949,-33.476,-56.774
-76.896,-80.735,-120.81,-28.836,-28.257,-48.322
-82.34,-87.59,-137.68,-30.877,-30.657,-55.072
-77.293,-99.5,-131.16,-28.985,-34.825,-52.464
-89.842,-86.204,-149.86,-33.691,-30.171,-59.944
-76.497,-101.74,-128.86,-28.686,-35.61,-51.545
-76.994,-90.692,-131.35,-28.873,-31.742,-52.541
-86.855,-92.647,-106.88,-32.571,-32.426,-42.752
-73.58,-95.11,-135.2,-27.592,-33.288,-54.078
-67.204,-96.156,-135.65,-25.202,-33.655,-54.261
-86.282,-81.128,-103.64,-32.356,-28.395,-41.458
-82.855,-90.935,-105.59,-31.071,-31.827,-42.235
-69.461,-105.12,-113.28,-26.048,-36.791,-45.311
-69.909,-95.618,-137.5,-26.216,-33.466,-55
-93.688,-117.38,-122.95,-35.133,-41.083,-49.179
-74.207,-84.428,-102.52,-27.828,-29.55,-41.008
-92.13,-101.77,-129.85,-34.549,-35.618,-51.939
-94.531,-94.571,-105.05,-35.449,-33.1,-42.019
-89.563,-88.935,-102.44,-33.586,-31.127,-40.977
-89.358,-108.34,-129.32,-33.509,-37.918,-51.727
-77.407,-109.46,-138.93,-29.028,-38.313,-55.571
-69.72,-101,-108.48,-26.145,-35.351,-43.394
-64.291,-117.5,-107.64,-24.109,-41.124,-43.057
-95.206,-99.956,-147.09,-35.702,-34.985,-58.838
-88.981,-106.83,-115.71,-33.368,-37.392,-46.283
-75.259,-93.403,-120.38,-28.222,-32.691,-48.151
-69.323,-87.144,-118.29,-25.996,-30.501,-47.315
-79.435,-104.88,-143.41,-29.788,-36.708,-57.366
-70.292,-113.93,-133.13,-26.36,-39.877,-53.254
-84.209,-96.896,-147.95,-31.578,-33.914,-59.179
-80.529,-111.42,-108.03,-30.199,-38.997,-43.213
-92.311,-112.69,-119.26,-34.616,-39.443,-47.703
-90.733,-114.25,-111.35,-34.025,-39.987,-44.541
-84.019,-119.23,-119.95,-31.507,-41.729,-47.981
-85.409,-111.08,-128.59,-32.029,-38.878,-51.436
-78.887,-114.06,-117.8,-29.583,-39.922,-47.121
-78.071,-98.311,-126.16,-29.276,-34.409,-50.466
-83.214,-112.19,-101.34,-31.205,-39.265,-40.537
-76.934,-92.563,-129.55,-28.85,-32.397,-51.818
-74.119,-91.742,-117.35,-27.794,-32.11,-46.939
-85.79,-105.35,-106.59,-32.171,-36.872,-42.636
-86.993,-102.72,-149.4,-32.623,-35.951,-59.758
-89.818,-112.63,-121.12,-33.682,-39.422,-48.448
-93.59,-90.592,-147.23,-35.096,-31.707,-58.891
-94.653,-91.833,-148.15,-35.495,-32.141,-59.262
-92.843,-88.167,-138.03,-34.816,-30.859,-55.21
-77.649,-91.506,-100.23,-29.118,-32.027,-40.091
-80.793,-114.89,-111.08,-30.297,-40.21,-44.434
-76.573,-104.92,-102.89,-28.715,-36.72,-41.156
-70.098,-86.742,-122.73,-26.287,-30.36,-49.091
-67.295,-105.13,-147.14,-25.236,-36.797,-58.854
-92.116,-96.578,-149.29,-34.544,-33.802,-59.716
-70.394,-85.278,-129.07,-26.398,-29.847,-51.628
-66.094,-118.24,-126.56,-24.785,-41.384,-50.623
-79.95,-97.734,-145.57,-29.981,-34.207,-58.228
-67.866,-103.33,-114.76,-25.45,-36.167,-45.904
-88.477,-80.006,-149,-33.179,-28.002,-59.599
-78.979,-83.557,-137.76,-29.617,-29.245,-55.103
-81.572,-115.43,-113.35,-30.59,-40.401,-45.34
-93.422,-90.712,-149,-35.033,-31.749,-59.601
-66.687,-83.894,-132.76,-25.007,-29.363,-53.104
-91.928,-89.284,-127.94,-34.473,-31.249,-51.176
-95.854,-89.834,-114.01,-35.945,-31.442,-45.604
-73.109,-81.836,-139.2,-27.416,-28.643,-55.681
-67.404,-113.46,-138.64,-25.277,-39.711,-55.456
-84.717,-110.76,-105.53,-31.769,-38.765,-42.21
-72.114,-90.562,-127.03,-27.043,-31.697,-50.811
-76.109,-83.558,-135.1,-28.541,-29.245,-54.038
-75.951,-104.34,-116.31,-28.482,-36.519,-46.526
-81.348,-110.75,-120.67,-30.506,-38.762,-48.267
-72.705,-88.532,-123.32,-27.264,-30.986,-49.327
-83.761,-100.42,-114.01,-31.41,-35.146,-45.602
-75.731,-112.89,-147.77,-28.399,-39.512,-59.108
-67.189,-97.247,-145.72,-25.196,-34.036,-58.289
-91.415,-110.71,-102.52,-34.281,-38.747,-41.007
-93.276,-92.411,-109.33,-34.979,-32.344,-43.732
-84.969,-112.15,-135.54,-31.864,-39.254,-54.217
-91.633,-87.238,-102.53,-34.363,-30.533,-41.011
-87.224,-111.18,-113.36,-32.709,-38.913,-45.343
-82.928,-87.263,-132.95,-31.098,-30.542,-53.178
-77.732,-118.9,-121.1,-29.15,-41.616,-48.439
-71.189,-112.32,-130.63,-26.696,-39.311,-52.254
-64.456,-110.25,-112.3,-24.171,-38.589,-44.919
-82.766,-96.05,-107.81,-31.037,-33.618,-43.125
-86.352,-113.05,-105.3,-32.382,-39.568,-42.12
-71.544,-106.27,-135.36,-26.829,-37.196,-54.144
-73.383,-90.82,-116.46,-27.519,-31.787,-46.586
-79.16,-90.684,-129.28,-29.685,-31.739,-51.71
-92.678,-115.65,-114.72,-34.754,-40.477,-45.89
-71.317,-115.7,-127.56,-26.744,-40.494,-51.022
-76.026,-94.867,-145.25,-28.51,-33.204,-58.102
-70.229,-91.276,-132.49,-26.336,-31.947,-52.994
-80.574,-114.8,-124.76,-30.215,-40.179,-49.903
-84.261,-97.594,-141.36,-31.598,-34.158,-56.543
-75.074,-97.232,-104.44,-28.153,-34.031,-41.774
-83.345,-92.092,-123.57,-31.254,-32.232,-49.429
-74.935,-106.47,-101.89,-28.101,-37.263,-40.756
-91.994,-103.57,-141.83,-34.498,-36.249,-56.734
-85.984,-88.262,-102.44,-32.244,-30.892,-40.977
-77.183,-93.937,-100.16,-28.944,-32.878,-40.062
-69.028,-110.43,-113.79,-25.886,-38.65,-45.517
-86.229,-87.315,-120.94,-32.336,-30.56,-48.378
-92.505,-93.886,-149.38,-34.689,-32.86,-59.753
-79.215,-98.666,-141.93,-29.706,-34.533,-56.772
-87.114,-117.07,-126.79,-32.668,-40.975,-50.717
-88.654,-110.99,-137.81,-33.245,-38.846,-55.125
